currency,month,value
Japanese Yen,03/2013,94.7515
Japanese Yen,01/2013,89.16
U.K. Pound Sterling(1),03/2013,1.5073599999999998
U.K. Pound Sterling(1),01/2013,1.5966714285714285
U.S. Dollar,03/2013,1
U.S. Dollar,01/2013,1
Algerian Dinar,03/2013,78.74095789473684
Algerian Dinar,01/2013,77.92540000000001
Australian Dollar(1),03/2013,1.033605263157895
Australian Dollar(1),01/2013,1.0502736842105265
Bahrain Dinar,03/2013,0.3760000000000001
Bahrain Dinar,01/2013,0.3760000000000001
Botswana Pula(1),03/2013,0.12168947368421053
Botswana Pula(1),01/2013,0.12596190476190477
Brazilian Real,03/2013,1.9831450000000004
Brazilian Real,01/2013,2.032565
Brunei Dollar,03/2013,1.246694736842105
Brunei Dollar,01/2013,1.228457142857143
Canadian Dollar,03/2013,1.0247888888888887
Canadian Dollar,01/2013,0.9920761904761901
Chilean Peso,03/2013,472.46050000000014
Chilean Peso,01/2013,472.726
Chinese Yuan,03/2013,6.274295
Chinese Yuan,01/2013,6.278726315789475
Colombian Peso,03/2013,1
Colombian Peso,01/2013,1
Czech Koruna,03/2013,19.8155
Czech Koruna,01/2013,19.238285714285716
Danish Krone,03/2013,5.748988888888889
Danish Krone,01/2013,5.616566666666668
Hungarian Forint,03/2013,234.12105263157892
Hungarian Forint,01/2013,221.01350000000002
Icelandic Krona,03/2013,125.29333333333335
Icelandic Krona,01/2013,128.66095238095235
Indian Rupee,03/2013,54.387844444444454
Indian Rupee,01/2013,54.313199999999995
Indonesian Rupiah,03/2013,9
Indonesian Rupiah,01/2013,9
Iranian Rial,03/2013,12
Iranian Rial,01/2013,12
Israeli New Sheqel,03/2013,3.6904375
Israeli New Sheqel,01/2013,3.7394999999999996
Kazakhstani Tenge,03/2013,150.77
Kazakhstani Tenge,01/2013,150.7290476190476
Korean Won,03/2013,1
Korean Won,01/2013,1
Kuwaiti Dinar,03/2013,0.28442105263157896
Kuwaiti Dinar,01/2013,0.281595
Libyan Dinar(2),03/2013,1.9324000000000006
Libyan Dinar(2),01/2013,1.9324000000000006
Malaysian Ringgit,03/2013,3.10789
Malaysian Ringgit,01/2013,3.039878947368421
Mauritian Rupee,03/2013,30.964752631578946
Mauritian Rupee,01/2013,30.521835
Mexican Peso,03/2013,12.521831249999998
Mexican Peso,01/2013,12.70407
Nepalese Rupee,03/2013,87.0395
Nepalese Rupee,01/2013,86.93095238095236
New Zealand Dollar(1),03/2013,0.8276263157894739
New Zealand Dollar(1),01/2013,0.83755
Norwegian Krone,03/2013,5.773055555555556
Norwegian Krone,01/2013,5.554314285714286
Rial Omani,03/2013,0.3845
Rial Omani,01/2013,0.3845
Pakistani Rupee,03/2013,98.163505
Pakistani Rupee,01/2013,97.56073157894735
Nuevo Sol,03/2013,2.5936470588235303
Nuevo Sol,01/2013,2.5513157894736844
Philippine Peso,03/2013,40.71261111111111
Philippine Peso,01/2013,40.736619047619044
Polish Zloty,03/2013,3.207885
Polish Zloty,01/2013,3.1131428571428574
Qatar Riyal,03/2013,3.6399999999999997
Qatar Riyal,01/2013,3.6399999999999997
Russian Ruble,03/2013,30.821754999999996
Russian Ruble,01/2013,30.237210000000005
Saudi Arabian Riyal,03/2013,3.75
Saudi Arabian Riyal,01/2013,3.75
Singapore Dollar,03/2013,1.246694736842105
Singapore Dollar,01/2013,1.228457142857143
South African Rand,03/2013,9.19231388888889
South African Rand,01/2013,8.794973809523812
Sri Lanka Rupee,03/2013,126.77866666666667
Sri Lanka Rupee,01/2013,126.84483684210527
Swedish Krona,03/2013,6.437994736842106
Swedish Krona,01/2013,6.4893952380952395
Swiss Franc,03/2013,0.9465050000000002
Swiss Franc,01/2013,0.9245850000000001
Thai Baht,03/2013,29.5084
Thai Baht,01/2013,30.085809523809523
Trinidad And Tobago Dollar,03/2013,6.410675
Trinidad And Tobago Dollar,01/2013,6.4034650000000015
Tunisian Dinar,03/2013,1.5813941176470587
Tunisian Dinar,01/2013,1.5580411764705884
U.A.E. Dirham,03/2013,3.6725000000000003
U.A.E. Dirham,01/2013,3.6725000000000003
Peso Uruguayo,03/2013,18.98988235294118
Peso Uruguayo,01/2013,19.327789473684213
Bolivar Fuerte,03/2013,6.284199999999999
Bolivar Fuerte,01/2013,4.289299999999999
Euro(1),03/2013,1.2963600000000002
Euro(1),01/2013,1.3286380952380952
Euro(1),10/2012,1.297490909090909
Japanese Yen,03/2013,94.7515
Japanese Yen,01/2013,89.16
Japanese Yen,10/2012,78.96863636363636
U.K. Pound Sterling(1),03/2013,1.5073599999999998
U.K. Pound Sterling(1),01/2013,1.5966714285714285
U.K. Pound Sterling(1),10/2012,1.6083318181818185
U.S. Dollar,03/2013,1
U.S. Dollar,01/2013,1
U.S. Dollar,10/2012,1
Algerian Dinar,03/2013,78.74095789473684
Algerian Dinar,01/2013,77.92540000000001
Algerian Dinar,10/2012,79.242555
Australian Dollar(1),03/2013,1.033605263157895
Australian Dollar(1),01/2013,1.0502736842105265
Australian Dollar(1),10/2012,1.0293052631578952
Bahrain Dinar,03/2013,0.3760000000000001
Bahrain Dinar,01/2013,0.3760000000000001
Bahrain Dinar,10/2012,0.3760000000000001
Botswana Pula(1),03/2013,0.12168947368421053
Botswana Pula(1),01/2013,0.12596190476190477
Botswana Pula(1),10/2012,0.1272888888888889
Brazilian Real,03/2013,1.9831450000000004
Brazilian Real,01/2013,2.032565
Brazilian Real,10/2012,2.0306149999999996
Brunei Dollar,03/2013,1.246694736842105
Brunei Dollar,01/2013,1.228457142857143
Brunei Dollar,10/2012,1.224668421052632
Canadian Dollar,03/2013,1.0247888888888887
Canadian Dollar,01/2013,0.9920761904761901
Canadian Dollar,10/2012,0.9859349999999999
Chilean Peso,03/2013,472.46050000000014
Chilean Peso,01/2013,472.726
Chilean Peso,10/2012,474.9121052631579
Chinese Yuan,03/2013,6.274295
Chinese Yuan,01/2013,6.278726315789475
Chinese Yuan,10/2012,6.314353333333333
Colombian Peso,03/2013,1
Colombian Peso,01/2013,1
Colombian Peso,10/2012,1
Czech Koruna,03/2013,19.8155
Czech Koruna,01/2013,19.238285714285716
Czech Koruna,10/2012,19.20775
Danish Krone,03/2013,5.748988888888889
Danish Krone,01/2013,5.616566666666668
Danish Krone,10/2012,5.746290000000001
Hungarian Forint,03/2013,234.12105263157892
Hungarian Forint,01/2013,221.01350000000002
Hungarian Forint,10/2012,217.41444444444443
Icelandic Krona,03/2013,125.29333333333335
Icelandic Krona,01/2013,128.66095238095235
Icelandic Krona,10/2012,123.91549999999998
Indian Rupee,03/2013,54.387844444444454
Indian Rupee,01/2013,54.313199999999995
Indian Rupee,10/2012,52.95838823529411
Indonesian Rupiah,03/2013,9
Indonesian Rupiah,01/2013,9
Indonesian Rupiah,10/2012,9
Iranian Rial,03/2013,12
Iranian Rial,01/2013,12
Iranian Rial,10/2012,12
Israeli New Sheqel,03/2013,3.6904375
Israeli New Sheqel,01/2013,3.7394999999999996
Israeli New Sheqel,10/2012,3.8468421052631583
Kazakhstani Tenge,03/2013,150.77
Kazakhstani Tenge,01/2013,150.7290476190476
Kazakhstani Tenge,10/2012,150.3845
Korean Won,03/2013,1
Korean Won,01/2013,1
Korean Won,10/2012,1
Kuwaiti Dinar,03/2013,0.28442105263157896
Kuwaiti Dinar,01/2013,0.281595
Kuwaiti Dinar,10/2012,0.2809388888888889
Libyan Dinar(2),03/2013,1.9324000000000006
Libyan Dinar(2),01/2013,1.9324000000000006
Libyan Dinar(2),10/2012,1.9324000000000006
Malaysian Ringgit,03/2013,3.10789
Malaysian Ringgit,01/2013,3.039878947368421
Malaysian Ringgit,10/2012,3.057657894736842
Mauritian Rupee,03/2013,30.964752631578946
Mauritian Rupee,01/2013,30.521835
Mauritian Rupee,10/2012,30.83694
Mexican Peso,03/2013,12.521831249999998
Mexican Peso,01/2013,12.70407
Mexican Peso,10/2012,12.864184210526318
Nepalese Rupee,03/2013,87.0395
Nepalese Rupee,01/2013,86.93095238095236
Nepalese Rupee,10/2012,84.75
New Zealand Dollar(1),03/2013,0.8276263157894739
New Zealand Dollar(1),01/2013,0.83755
New Zealand Dollar(1),10/2012,0.8197894736842104
Norwegian Krone,03/2013,5.773055555555556
Norwegian Krone,01/2013,5.554314285714286
Norwegian Krone,10/2012,5.704685
Rial Omani,03/2013,0.3845
Rial Omani,01/2013,0.3845
Rial Omani,10/2012,0.3845
Pakistani Rupee,03/2013,98.163505
Pakistani Rupee,01/2013,97.56073157894735
Pakistani Rupee,10/2012,95.42546315789475
Nuevo Sol,03/2013,2.5936470588235303
Nuevo Sol,01/2013,2.5513157894736844
Nuevo Sol,10/2012,2.585058823529412
Philippine Peso,03/2013,40.71261111111111
Philippine Peso,01/2013,40.736619047619044
Philippine Peso,10/2012,41.47431578947368
Polish Zloty,03/2013,3.207885
Polish Zloty,01/2013,3.1131428571428574
Polish Zloty,10/2012,3.16555
Qatar Riyal,03/2013,3.6399999999999997
Qatar Riyal,01/2013,3.6399999999999997
Qatar Riyal,10/2012,3.6399999999999997
Russian Ruble,03/2013,30.821754999999996
Russian Ruble,01/2013,30.237210000000005
Russian Ruble,10/2012,31.093919999999997
Saudi Arabian Riyal,03/2013,3.75
Saudi Arabian Riyal,01/2013,3.75
Saudi Arabian Riyal,10/2012,3.75
Singapore Dollar,03/2013,1.246694736842105
Singapore Dollar,01/2013,1.228457142857143
Singapore Dollar,10/2012,1.224668421052632
South African Rand,03/2013,9.19231388888889
South African Rand,01/2013,8.794973809523812
South African Rand,10/2012,8.629027500000001
Sri Lanka Rupee,03/2013,126.77866666666667
Sri Lanka Rupee,01/2013,126.84483684210527
Sri Lanka Rupee,10/2012,129.03404999999998
Swedish Krona,03/2013,6.437994736842106
Swedish Krona,01/2013,6.4893952380952395
Swedish Krona,10/2012,6.639539999999998
Swiss Franc,03/2013,0.9465050000000002
Swiss Franc,01/2013,0.9245850000000001
Swiss Franc,10/2012,0.932245
Thai Baht,03/2013,29.5084
Thai Baht,01/2013,30.085809523809523
Thai Baht,10/2012,30.691999999999997
Trinidad And Tobago Dollar,03/2013,6.410675
Trinidad And Tobago Dollar,01/2013,6.4034650000000015
Trinidad And Tobago Dollar,10/2012,6.401145
Tunisian Dinar,03/2013,1.5813941176470587
Tunisian Dinar,01/2013,1.5580411764705884
Tunisian Dinar,10/2012,1.5666125000000002
U.A.E. Dirham,03/2013,3.6725000000000003
U.A.E. Dirham,01/2013,3.6725000000000003
U.A.E. Dirham,10/2012,3.6725000000000003
Peso Uruguayo,03/2013,18.98988235294118
Peso Uruguayo,01/2013,19.327789473684213
Peso Uruguayo,10/2012,20.14535294117647
Bolivar Fuerte,03/2013,6.284199999999999
Bolivar Fuerte,01/2013,4.289299999999999
Bolivar Fuerte,10/2012,4.289299999999999
Euro(1),03/2013,1.2963600000000002
Euro(1),01/2013,1.3286380952380952
Euro(1),10/2012,1.297490909090909
Euro(1),02/2013,1.3359421052631582
Japanese Yen,03/2013,94.7515
Japanese Yen,01/2013,89.16
Japanese Yen,10/2012,78.96863636363636
Japanese Yen,02/2013,93.16611111111112
U.K. Pound Sterling(1),03/2013,1.5073599999999998
U.K. Pound Sterling(1),01/2013,1.5966714285714285
U.K. Pound Sterling(1),10/2012,1.6083318181818185
U.K. Pound Sterling(1),02/2013,1.5482052631578949
U.S. Dollar,03/2013,1
U.S. Dollar,01/2013,1
U.S. Dollar,10/2012,1
U.S. Dollar,02/2013,1
Algerian Dinar,03/2013,78.74095789473684
Algerian Dinar,01/2013,77.92540000000001
Algerian Dinar,10/2012,79.242555
Algerian Dinar,02/2013,77.9002111111111
Australian Dollar(1),03/2013,1.033605263157895
Australian Dollar(1),01/2013,1.0502736842105265
Australian Dollar(1),10/2012,1.0293052631578952
Australian Dollar(1),02/2013,1.0320842105263157
Bahrain Dinar,03/2013,0.3760000000000001
Bahrain Dinar,01/2013,0.3760000000000001
Bahrain Dinar,10/2012,0.3760000000000001
Bahrain Dinar,02/2013,0.3760000000000001
Botswana Pula(1),03/2013,0.12168947368421053
Botswana Pula(1),01/2013,0.12596190476190477
Botswana Pula(1),10/2012,0.1272888888888889
Botswana Pula(1),02/2013,0.12486315789473683
Brazilian Real,03/2013,1.9831450000000004
Brazilian Real,01/2013,2.032565
Brazilian Real,10/2012,2.0306149999999996
Brazilian Real,02/2013,1.9736105263157897
Brunei Dollar,03/2013,1.246694736842105
Brunei Dollar,01/2013,1.228457142857143
Brunei Dollar,10/2012,1.224668421052632
Brunei Dollar,02/2013,1.2377625
Canadian Dollar,03/2013,1.0247888888888887
Canadian Dollar,01/2013,0.9920761904761901
Canadian Dollar,10/2012,0.9859349999999999
Canadian Dollar,02/2013,1.0100333333333333
Chilean Peso,03/2013,472.46050000000014
Chilean Peso,01/2013,472.726
Chilean Peso,10/2012,474.9121052631579
Chilean Peso,02/2013,472.4221052631579
Chinese Yuan,03/2013,6.274295
Chinese Yuan,01/2013,6.278726315789475
Chinese Yuan,10/2012,6.314353333333333
Chinese Yuan,02/2013,6.284371428571428
Colombian Peso,03/2013,1
Colombian Peso,01/2013,1
Colombian Peso,10/2012,1
Colombian Peso,02/2013,1
Czech Koruna,03/2013,19.8155
Czech Koruna,01/2013,19.238285714285716
Czech Koruna,10/2012,19.20775
Czech Koruna,02/2013,19.07573684210526
Danish Krone,03/2013,5.748988888888889
Danish Krone,01/2013,5.616566666666668
Danish Krone,10/2012,5.746290000000001
Danish Krone,02/2013,5.584763157894737
Hungarian Forint,03/2013,234.12105263157892
Hungarian Forint,01/2013,221.01350000000002
Hungarian Forint,10/2012,217.41444444444443
Hungarian Forint,02/2013,219.0615789473684
Icelandic Krona,03/2013,125.29333333333335
Icelandic Krona,01/2013,128.66095238095235
Icelandic Krona,10/2012,123.91549999999998
Icelandic Krona,02/2013,127.6005263157895
Indian Rupee,03/2013,54.387844444444454
Indian Rupee,01/2013,54.313199999999995
Indian Rupee,10/2012,52.95838823529411
Indian Rupee,02/2013,53.74506111111113
Indonesian Rupiah,03/2013,9
Indonesian Rupiah,01/2013,9
Indonesian Rupiah,10/2012,9
Indonesian Rupiah,02/2013,9
Iranian Rial,03/2013,12
Iranian Rial,01/2013,12
Iranian Rial,10/2012,12
Iranian Rial,02/2013,12
Israeli New Sheqel,03/2013,3.6904375
Israeli New Sheqel,01/2013,3.7394999999999996
Israeli New Sheqel,10/2012,3.8468421052631583
Israeli New Sheqel,02/2013,3.6934999999999993
Kazakhstani Tenge,03/2013,150.77
Kazakhstani Tenge,01/2013,150.7290476190476
Kazakhstani Tenge,10/2012,150.3845
Kazakhstani Tenge,02/2013,150.49055555555555
Korean Won,03/2013,1
Korean Won,01/2013,1
Korean Won,10/2012,1
Korean Won,02/2013,1
Kuwaiti Dinar,03/2013,0.28442105263157896
Kuwaiti Dinar,01/2013,0.281595
Kuwaiti Dinar,10/2012,0.2809388888888889
Kuwaiti Dinar,02/2013,0.2820852941176471
Libyan Dinar(2),03/2013,1.9324000000000006
Libyan Dinar(2),01/2013,1.9324000000000006
Libyan Dinar(2),10/2012,1.9324000000000006
Libyan Dinar(2),02/2013,1.9324000000000006
Malaysian Ringgit,03/2013,3.10789
Malaysian Ringgit,01/2013,3.039878947368421
Malaysian Ringgit,10/2012,3.057657894736842
Malaysian Ringgit,02/2013,3.09765625
Mauritian Rupee,03/2013,30.964752631578946
Mauritian Rupee,01/2013,30.521835
Mauritian Rupee,10/2012,30.83694
Mauritian Rupee,02/2013,30.51876666666666
Mexican Peso,03/2013,12.521831249999998
Mexican Peso,01/2013,12.70407
Mexican Peso,10/2012,12.864184210526318
Mexican Peso,02/2013,12.72302
Nepalese Rupee,03/2013,87.0395
Nepalese Rupee,01/2013,86.93095238095236
Nepalese Rupee,10/2012,84.75
Nepalese Rupee,02/2013,85.96578947368421
New Zealand Dollar(1),03/2013,0.8276263157894739
New Zealand Dollar(1),01/2013,0.83755
New Zealand Dollar(1),10/2012,0.8197894736842104
New Zealand Dollar(1),02/2013,0.8386277777777779
Norwegian Krone,03/2013,5.773055555555556
Norwegian Krone,01/2013,5.554314285714286
Norwegian Krone,10/2012,5.704685
Norwegian Krone,02/2013,5.558178947368423
Rial Omani,03/2013,0.3845
Rial Omani,01/2013,0.3845
Rial Omani,10/2012,0.3845
Rial Omani,02/2013,0.3845
Pakistani Rupee,03/2013,98.163505
Pakistani Rupee,01/2013,97.56073157894735
Pakistani Rupee,10/2012,95.42546315789475
Pakistani Rupee,02/2013,98.0474842105263
Nuevo Sol,03/2013,2.5936470588235303
Nuevo Sol,01/2013,2.5513157894736844
Nuevo Sol,10/2012,2.585058823529412
Nuevo Sol,02/2013,2.5784000000000002
Philippine Peso,03/2013,40.71261111111111
Philippine Peso,01/2013,40.736619047619044
Philippine Peso,10/2012,41.47431578947368
Philippine Peso,02/2013,40.675526315789476
Polish Zloty,03/2013,3.207885
Polish Zloty,01/2013,3.1131428571428574
Polish Zloty,10/2012,3.16555
Polish Zloty,02/2013,3.1201052631578947
Qatar Riyal,03/2013,3.6399999999999997
Qatar Riyal,01/2013,3.6399999999999997
Qatar Riyal,10/2012,3.6399999999999997
Qatar Riyal,02/2013,3.6399999999999997
Russian Ruble,03/2013,30.821754999999996
Russian Ruble,01/2013,30.237210000000005
Russian Ruble,10/2012,31.093919999999997
Russian Ruble,02/2013,30.19115263157894
Saudi Arabian Riyal,03/2013,3.75
Saudi Arabian Riyal,01/2013,3.75
Saudi Arabian Riyal,10/2012,3.75
Saudi Arabian Riyal,02/2013,3.75
Singapore Dollar,03/2013,1.246694736842105
Singapore Dollar,01/2013,1.228457142857143
Singapore Dollar,10/2012,1.224668421052632
Singapore Dollar,02/2013,1.2381625
South African Rand,03/2013,9.19231388888889
South African Rand,01/2013,8.794973809523812
South African Rand,10/2012,8.629027500000001
South African Rand,02/2013,8.893113157894737
Sri Lanka Rupee,03/2013,126.77866666666667
Sri Lanka Rupee,01/2013,126.84483684210527
Sri Lanka Rupee,10/2012,129.03404999999998
Sri Lanka Rupee,02/2013,126.70447647058823
Swedish Krona,03/2013,6.437994736842106
Swedish Krona,01/2013,6.4893952380952395
Swedish Krona,10/2012,6.639539999999998
Swedish Krona,02/2013,6.370468421052631
Swiss Franc,03/2013,0.9465050000000002
Swiss Franc,01/2013,0.9245850000000001
Swiss Franc,10/2012,0.932245
Swiss Franc,02/2013,0.9204368421052631
Thai Baht,03/2013,29.5084
Thai Baht,01/2013,30.085809523809523
Thai Baht,10/2012,30.691999999999997
Thai Baht,02/2013,29.82127777777778
Trinidad And Tobago Dollar,03/2013,6.410675
Trinidad And Tobago Dollar,01/2013,6.4034650000000015
Trinidad And Tobago Dollar,10/2012,6.401145
Trinidad And Tobago Dollar,02/2013,6.401641176470587
Tunisian Dinar,03/2013,1.5813941176470587
Tunisian Dinar,01/2013,1.5580411764705884
Tunisian Dinar,10/2012,1.5666125000000002
Tunisian Dinar,02/2013,1.5558333333333332
U.A.E. Dirham,03/2013,3.6725000000000003
U.A.E. Dirham,01/2013,3.6725000000000003
U.A.E. Dirham,10/2012,3.6725000000000003
U.A.E. Dirham,02/2013,3.6725000000000003
Peso Uruguayo,03/2013,18.98988235294118
Peso Uruguayo,01/2013,19.327789473684213
Peso Uruguayo,10/2012,20.14535294117647
Peso Uruguayo,02/2013,19.11675333333333
Bolivar Fuerte,03/2013,6.284199999999999
Bolivar Fuerte,01/2013,4.289299999999999
Bolivar Fuerte,10/2012,4.289299999999999
Bolivar Fuerte,02/2013,5.580117647058823
Euro(1),03/2013,1.2963600000000002
Euro(1),01/2013,1.3286380952380952
Euro(1),10/2012,1.297490909090909
Euro(1),02/2013,1.3359421052631582
Euro(1),12/2011,1.317904761904762
Japanese Yen,03/2013,94.7515
Japanese Yen,01/2013,89.16
Japanese Yen,10/2012,78.96863636363636
Japanese Yen,02/2013,93.16611111111112
Japanese Yen,12/2011,77.84549999999999
U.K. Pound Sterling(1),03/2013,1.5073599999999998
U.K. Pound Sterling(1),01/2013,1.5966714285714285
U.K. Pound Sterling(1),10/2012,1.6083318181818185
U.K. Pound Sterling(1),02/2013,1.5482052631578949
U.K. Pound Sterling(1),12/2011,1.56058
U.S. Dollar,03/2013,1
U.S. Dollar,01/2013,1
U.S. Dollar,10/2012,1
U.S. Dollar,02/2013,1
U.S. Dollar,12/2011,1
Algerian Dinar,03/2013,78.74095789473684
Algerian Dinar,01/2013,77.92540000000001
Algerian Dinar,10/2012,79.242555
Algerian Dinar,02/2013,77.9002111111111
Algerian Dinar,12/2011,74.80909999999999
Australian Dollar(1),03/2013,1.033605263157895
Australian Dollar(1),01/2013,1.0502736842105265
Australian Dollar(1),10/2012,1.0293052631578952
Australian Dollar(1),02/2013,1.0320842105263157
Australian Dollar(1),12/2011,1.0117049999999999
Bahrain Dinar,03/2013,0.3760000000000001
Bahrain Dinar,01/2013,0.3760000000000001
Bahrain Dinar,10/2012,0.3760000000000001
Bahrain Dinar,02/2013,0.3760000000000001
Bahrain Dinar,12/2011,0.3760000000000001
Botswana Pula(1),03/2013,0.12168947368421053
Botswana Pula(1),01/2013,0.12596190476190477
Botswana Pula(1),10/2012,0.1272888888888889
Botswana Pula(1),02/2013,0.12486315789473683
Botswana Pula(1),12/2011,0.13335999999999998
Brazilian Real,03/2013,1.9831450000000004
Brazilian Real,01/2013,2.032565
Brazilian Real,10/2012,2.0306149999999996
Brazilian Real,02/2013,1.9736105263157897
Brazilian Real,12/2011,1.8311166666666665
Brunei Dollar,03/2013,1.246694736842105
Brunei Dollar,01/2013,1.228457142857143
Brunei Dollar,10/2012,1.224668421052632
Brunei Dollar,02/2013,1.2377625
Brunei Dollar,12/2011,1.2956809523809525
Canadian Dollar,03/2013,1.0247888888888887
Canadian Dollar,01/2013,0.9920761904761901
Canadian Dollar,10/2012,0.9859349999999999
Canadian Dollar,02/2013,1.0100333333333333
Canadian Dollar,12/2011,1.0241421052631579
Chilean Peso,03/2013,472.46050000000014
Chilean Peso,01/2013,472.726
Chilean Peso,10/2012,474.9121052631579
Chilean Peso,02/2013,472.4221052631579
Chilean Peso,12/2011,517.0109999999999
Chinese Yuan,03/2013,6.274295
Chinese Yuan,01/2013,6.278726315789475
Chinese Yuan,10/2012,6.314353333333333
Chinese Yuan,02/2013,6.284371428571428
Chinese Yuan,12/2011,6.328628571428571
Colombian Peso,03/2013,1
Colombian Peso,01/2013,1
Colombian Peso,10/2012,1
Colombian Peso,02/2013,1
Colombian Peso,12/2011,1
Czech Koruna,03/2013,19.8155
Czech Koruna,01/2013,19.238285714285716
Czech Koruna,10/2012,19.20775
Czech Koruna,02/2013,19.07573684210526
Czech Koruna,12/2011,19.36345
Danish Krone,03/2013,5.748988888888889
Danish Krone,01/2013,5.616566666666668
Danish Krone,10/2012,5.746290000000001
Danish Krone,02/2013,5.584763157894737
Danish Krone,12/2011,5.642019047619048
Hungarian Forint,03/2013,234.12105263157892
Hungarian Forint,01/2013,221.01350000000002
Hungarian Forint,10/2012,217.41444444444443
Hungarian Forint,02/2013,219.0615789473684
Hungarian Forint,12/2011,230.88095238095235
Icelandic Krona,03/2013,125.29333333333335
Icelandic Krona,01/2013,128.66095238095235
Icelandic Krona,10/2012,123.91549999999998
Icelandic Krona,02/2013,127.6005263157895
Icelandic Krona,12/2011,120.93952380952379
Indian Rupee,03/2013,54.387844444444454
Indian Rupee,01/2013,54.313199999999995
Indian Rupee,10/2012,52.95838823529411
Indian Rupee,02/2013,53.74506111111113
Indian Rupee,12/2011,52.64052631578947
Indonesian Rupiah,03/2013,9
Indonesian Rupiah,01/2013,9
Indonesian Rupiah,10/2012,9
Indonesian Rupiah,02/2013,9
Indonesian Rupiah,12/2011,9
Iranian Rial,03/2013,12
Iranian Rial,01/2013,12
Iranian Rial,10/2012,12
Iranian Rial,02/2013,12
Iranian Rial,12/2011,10.571428571428571
Israeli New Sheqel,03/2013,3.6904375
Israeli New Sheqel,01/2013,3.7394999999999996
Israeli New Sheqel,10/2012,3.8468421052631583
Israeli New Sheqel,02/2013,3.6934999999999993
Israeli New Sheqel,12/2011,3.77555
Kazakhstani Tenge,03/2013,150.77
Kazakhstani Tenge,01/2013,150.7290476190476
Kazakhstani Tenge,10/2012,150.3845
Kazakhstani Tenge,02/2013,150.49055555555555
Kazakhstani Tenge,12/2011,147.90809523809526
Korean Won,03/2013,1
Korean Won,01/2013,1
Korean Won,10/2012,1
Korean Won,02/2013,1
Korean Won,12/2011,1
Kuwaiti Dinar,03/2013,0.28442105263157896
Kuwaiti Dinar,01/2013,0.281595
Kuwaiti Dinar,10/2012,0.2809388888888889
Kuwaiti Dinar,02/2013,0.2820852941176471
Kuwaiti Dinar,12/2011,0.27754736842105265
Libyan Dinar(2),03/2013,1.9324000000000006
Libyan Dinar(2),01/2013,1.9324000000000006
Libyan Dinar(2),10/2012,1.9324000000000006
Libyan Dinar(2),02/2013,1.9324000000000006
Libyan Dinar(2),12/2011,1.9324000000000006
Malaysian Ringgit,03/2013,3.10789
Malaysian Ringgit,01/2013,3.039878947368421
Malaysian Ringgit,10/2012,3.057657894736842
Malaysian Ringgit,02/2013,3.09765625
Malaysian Ringgit,12/2011,3.1628000000000003
Mauritian Rupee,03/2013,30.964752631578946
Mauritian Rupee,01/2013,30.521835
Mauritian Rupee,10/2012,30.83694
Mauritian Rupee,02/2013,30.51876666666666
Mauritian Rupee,12/2011,29.266538095238097
Mexican Peso,03/2013,12.521831249999998
Mexican Peso,01/2013,12.70407
Mexican Peso,10/2012,12.864184210526318
Mexican Peso,02/2013,12.72302
Mexican Peso,12/2011,13.755294736842105
