file-name,row-index,row-values
gdp-usd-2005.csv,1906,"ZM, 2008, 10498584526"
gdp-usd-2005.csv,1907,"ZW, 2008, 4407197679"
gdp-usd-2005.csv,1908,"AW, 2009, 2019511955"
gdp-usd-2005.csv,1910,"AF, 2009, 9446591726"
gdp-usd-2005.csv,1911,"AO, 2009, 48711276728"
gdp-usd-2005.csv,1912,"AL, 2009, 10352156761"
gdp-usd-2005.csv,1915,"AM, 2009, 5790818814"
gdp-usd-2005.csv,1917,"AG, 2009, 1089944280"
gdp-usd-2005.csv,1920,"AZ, 2009, 26999738606"
gdp-usd-2005.csv,1921,"BI, 2009, 1340998037"
gdp-usd-2005.csv,1923,"BJ, 2009, 5100255644"
gdp-usd-2005.csv,1924,"BF, 2009, 6582810304"
gdp-usd-2005.csv,1925,"BD, 2009, 76628819416"
gdp-usd-2005.csv,1926,"BG, 2009, 33502840583"
gdp-usd-2005.csv,1927,"BH, 2009, 20058699819"
gdp-usd-2005.csv,1928,"BS, 2009, 7501356222"
gdp-usd-2005.csv,1929,"BA, 2009, 12662656896"
gdp-usd-2005.csv,1930,"BY, 2009, 39849591333"
gdp-usd-2005.csv,1931,"BZ, 2009, 1224851396"
gdp-usd-2005.csv,1932,"BM, 2009, 5081483918"
gdp-usd-2005.csv,1933,"BO, 2009, 11480299979"
gdp-usd-2005.csv,1935,"BB, 2009, 4022928766"
gdp-usd-2005.csv,1936,"BN, 2009, 9600196363"
gdp-usd-2005.csv,1937,"BT, 2009, 1152964078"
gdp-usd-2005.csv,1938,"BW, 2009, 11157891936"
gdp-usd-2005.csv,1939,"CF, 2009, 1777461809"
gdp-usd-2005.csv,1944,"CI, 2009, 18687322494"
gdp-usd-2005.csv,1945,"CM, 2009, 18541412829"
gdp-usd-2005.csv,1946,"CG, 2009, 7220733129"
gdp-usd-2005.csv,1949,"CV, 2009, 1272819077"
gdp-usd-2005.csv,1950,"CR, 2009, 23836839014"
gdp-usd-2005.csv,1951,"CU, 2009, 54143800237"
gdp-usd-2005.csv,1954,"CY, 2009, 18960609562"
gdp-usd-2005.csv,1960,"DO, 2009, 42456337944"
gdp-usd-2005.csv,1962,"EC, 2009, 47365920848"
gdp-usd-2005.csv,1964,"ER, 2009, 1033949557"
gdp-usd-2005.csv,1966,"EE, 2009, 13466240860"
gdp-usd-2005.csv,1967,"ET, 2009, 18465948723"
gdp-usd-2005.csv,1969,"FJ, 2009, 3025213010"
gdp-usd-2005.csv,1973,"GA, 2009, 9076471967"
gdp-usd-2005.csv,1975,"GE, 2009, 7756329603"
gdp-usd-2005.csv,1976,"GH, 2009, 13707307334"
gdp-usd-2005.csv,1977,"GN, 2009, 3205542973"
gdp-usd-2005.csv,1980,"GQ, 2009, 9133300301"
gdp-usd-2005.csv,1983,"GL, 2009, 1781261019"
gdp-usd-2005.csv,1984,"GT, 2009, 31648685968"
gdp-usd-2005.csv,1988,"HN, 2009, 11130745248"
gdp-usd-2005.csv,1989,"HR, 2009, 47297232699"
gdp-usd-2005.csv,1990,"HT, 2009, 4563446595"
gdp-usd-2005.csv,1996,"IQ, 2009, 62929720572"
gdp-usd-2005.csv,1997,"IS, 2009, 18432427426"
gdp-usd-2005.csv,2001,"JO, 2009, 16649089512"
gdp-usd-2005.csv,2003,"KZ, 2009, 71990045729"
gdp-usd-2005.csv,2004,"KE, 2009, 22073583794"
gdp-usd-2005.csv,2005,"KG, 2009, 3070285214"
gdp-usd-2005.csv,2006,"KH, 2009, 8203987042"
gdp-usd-2005.csv,2010,"XK, 2009, 4449825935"
gdp-usd-2005.csv,2011,"KW, 2009, 87685573780"
gdp-usd-2005.csv,2012,"LA, 2009, 3705832035"
gdp-usd-2005.csv,2013,"LB, 2009, 28474836324"
gdp-usd-2005.csv,2015,"LY, 2009, 52345288444"
gdp-usd-2005.csv,2016,"LC, 2009, 1049435635"
gdp-usd-2005.csv,2017,"LI, 2009, 4132268347"
gdp-usd-2005.csv,2018,"LK, 2009, 30785341651"
gdp-usd-2005.csv,2019,"LS, 2009, 1633627996"
gdp-usd-2005.csv,2020,"LT, 2009, 27115825491"
gdp-usd-2005.csv,2021,"LU, 2009, 39326219967"
gdp-usd-2005.csv,2022,"LV, 2009, 15556078264"
gdp-usd-2005.csv,2023,"MO, 2009, 16222998072"
gdp-usd-2005.csv,2025,"MA, 2009, 72868904039"
gdp-usd-2005.csv,2027,"MD, 2009, 3268567834"
gdp-usd-2005.csv,2028,"MG, 2009, 5781711679"
gdp-usd-2005.csv,2029,"MV, 2009, 1418692085"
gdp-usd-2005.csv,2032,"MK, 2009, 6939393956"
gdp-usd-2005.csv,2033,"ML, 2009, 6588262258"
gdp-usd-2005.csv,2034,"MT, 2009, 6438594299"
gdp-usd-2005.csv,2036,"ME, 2009, 2735411287"
gdp-usd-2005.csv,2037,"MN, 2009, 3247053222"
gdp-usd-2005.csv,2039,"MZ, 2009, 8451207640"
gdp-usd-2005.csv,2040,"MR, 2009, 2138782215"
gdp-usd-2005.csv,2041,"MU, 2009, 7516616980"
gdp-usd-2005.csv,2042,"MW, 2009, 3636795274"
gdp-usd-2005.csv,2044,"NA, 2009, 8533940399"
gdp-usd-2005.csv,2046,"NE, 2009, 4043246979"
gdp-usd-2005.csv,2048,"NI, 2009, 6934263306"
gdp-usd-2005.csv,2051,"NP, 2009, 9639033175"
gdp-usd-2005.csv,2053,"OM, 2009, 39277646259"
gdp-usd-2005.csv,2055,"PA, 2009, 21353735944"
gdp-usd-2005.csv,2056,"PE, 2009, 96473846597"
gdp-usd-2005.csv,2059,"PG, 2009, 6067781144"
gdp-usd-2005.csv,2061,"PR, 2009, 77091605341"
gdp-usd-2005.csv,2064,"PY, 2009, 9857508909"
gdp-usd-2005.csv,2066,"QA, 2009, 87324481188"
gdp-usd-2005.csv,2069,"RW, 2009, 3584709753"
gdp-usd-2005.csv,2071,"SD, 2009, 34618501355"
gdp-usd-2005.csv,2072,"SN, 2009, 9941888640"
gdp-usd-2005.csv,2075,"SL, 2009, 2018803005"
gdp-usd-2005.csv,2076,"SV, 2009, 18094324948"
gdp-usd-2005.csv,2079,"RS, 2009, 29768803443"
gdp-usd-2005.csv,2082,"SR, 2009, 2100225596"
gdp-usd-2005.csv,2083,"SK, 2009, 75001680512"
gdp-usd-2005.csv,2084,"SI, 2009, 39113732262"
gdp-usd-2005.csv,2086,"SZ, 2009, 2863891336"
gdp-usd-2005.csv,2088,"SC, 2009, 1071985501"
gdp-usd-2005.csv,2091,"TD, 2009, 7419783433"
gdp-usd-2005.csv,2092,"TG, 2009, 2382165793"
gdp-usd-2005.csv,2094,"TJ, 2009, 2987233653"
gdp-usd-2005.csv,2095,"TM, 2009, 12154718693"
gdp-usd-2005.csv,2098,"TT, 2009, 18949434406"
gdp-usd-2005.csv,2099,"TN, 2009, 39316865227"
gdp-usd-2005.csv,2102,"TZ, 2009, 18422910392"
gdp-usd-2005.csv,2103,"UG, 2009, 12622188031"
gdp-usd-2005.csv,2104,"UA, 2009, 86926349182"
gdp-usd-2005.csv,2105,"UY, 2009, 21124018756"
gdp-usd-2005.csv,2107,"UZ, 2009, 19807519232"
gdp-usd-2005.csv,2111,"VN, 2009, 73557400855"
gdp-usd-2005.csv,2113,"PS, 2009, 5008773253"
gdp-usd-2005.csv,2115,"YE, 2009, 19347259733"
gdp-usd-2005.csv,2117,"CD, 2009, 14629707395"
gdp-usd-2005.csv,2118,"ZM, 2009, 11466590601"
gdp-usd-2005.csv,2119,"ZW, 2009, 4670941609"
gdp-usd-2005.csv,2122,"AF, 2010, 10243250247"
gdp-usd-2005.csv,2123,"AO, 2010, 50371188885"
gdp-usd-2005.csv,2124,"AL, 2010, 10735901447"
gdp-usd-2005.csv,2127,"AM, 2010, 5918216827"
gdp-usd-2005.csv,2129,"AG, 2010, 1012089655"
gdp-usd-2005.csv,2132,"AZ, 2010, 28310397534"
gdp-usd-2005.csv,2133,"BI, 2010, 1391766915"
gdp-usd-2005.csv,2135,"BJ, 2010, 5233448161"
gdp-usd-2005.csv,2136,"BF, 2010, 7105465610"
gdp-usd-2005.csv,2137,"BD, 2010, 80898426462"
gdp-usd-2005.csv,2138,"BG, 2010, 33722393111"
gdp-usd-2005.csv,2139,"BH, 2010, 20928125526"
gdp-usd-2005.csv,2140,"BS, 2010, 7616785505"
gdp-usd-2005.csv,2141,"BA, 2010, 12751295510"
gdp-usd-2005.csv,2142,"BY, 2010, 42934261013"
gdp-usd-2005.csv,2143,"BZ, 2010, 1265563878"
gdp-usd-2005.csv,2144,"BM, 2010, 4975071875"
gdp-usd-2005.csv,2145,"BO, 2010, 11954060130"
gdp-usd-2005.csv,2147,"BB, 2010, 4033125825"
gdp-usd-2005.csv,2148,"BN, 2010, 9849702194"
gdp-usd-2005.csv,2149,"BT, 2010, 1288216615"
gdp-usd-2005.csv,2150,"BW, 2010, 12116816295"
gdp-usd-2005.csv,2151,"CF, 2010, 1895403785"
gdp-usd-2005.csv,2156,"CI, 2010, 19064365124"
gdp-usd-2005.csv,2157,"CM, 2010, 19147466511"
gdp-usd-2005.csv,2158,"CG, 2010, 7852666838"
gdp-usd-2005.csv,2161,"CV, 2010, 1291490222"
gdp-usd-2005.csv,2162,"CR, 2010, 25017792423"
gdp-usd-2005.csv,2163,"CU, 2010, 55436887631"
gdp-usd-2005.csv,2166,"CY, 2010, 19207097486"
gdp-usd-2005.csv,2172,"DO, 2010, 45981128000"
gdp-usd-2005.csv,2174,"EC, 2010, 49035711025"
gdp-usd-2005.csv,2176,"ER, 2010, 1056636372"
gdp-usd-2005.csv,2178,"EE, 2010, 13799780630"
gdp-usd-2005.csv,2179,"ET, 2010, 20783524697"
gdp-usd-2005.csv,2181,"FJ, 2010, 3114598167"
gdp-usd-2005.csv,2185,"GA, 2010, 9684595588"
gdp-usd-2005.csv,2187,"GE, 2010, 8241335114"
gdp-usd-2005.csv,2188,"GH, 2010, 14805069843"
gdp-usd-2005.csv,2189,"GN, 2010, 3267609255"
gdp-usd-2005.csv,2192,"GQ, 2010, 9013792493"
gdp-usd-2005.csv,2196,"GT, 2010, 32556804624"
gdp-usd-2005.csv,2200,"HN, 2010, 11546063423"
gdp-usd-2005.csv,2201,"HR, 2010, 46492642026"
gdp-usd-2005.csv,2202,"HT, 2010, 4312557778"
gdp-usd-2005.csv,2208,"IQ, 2010, 66414699433"
gdp-usd-2005.csv,2209,"IS, 2010, 17891476356"
gdp-usd-2005.csv,2213,"JO, 2010, 17038150481"
gdp-usd-2005.csv,2215,"KZ, 2010, 77245319068"
gdp-usd-2005.csv,2216,"KE, 2010, 23929022856"
gdp-usd-2005.csv,2217,"KG, 2010, 3055806767"
gdp-usd-2005.csv,2218,"KH, 2010, 8693197236"
gdp-usd-2005.csv,2222,"XK, 2010, 4645618263"
gdp-usd-2005.csv,2223,"KW, 2010, 85606896366"
gdp-usd-2005.csv,2224,"LA, 2010, 4021824832"
gdp-usd-2005.csv,2225,"LB, 2010, 30751708804"
gdp-usd-2005.csv,2227,"LY, 2010, 54963979187"
gdp-usd-2005.csv,2228,"LC, 2010, 1038524543"
gdp-usd-2005.csv,2230,"LK, 2010, 33253082140"
gdp-usd-2005.csv,2231,"LS, 2010, 1749472870"
gdp-usd-2005.csv,2232,"LT, 2010, 27476518251"
gdp-usd-2005.csv,2233,"LU, 2010, 41349425459"
gdp-usd-2005.csv,2234,"LV, 2010, 15502642580"
gdp-usd-2005.csv,2235,"MO, 2010, 20684154509"
gdp-usd-2005.csv,2237,"MA, 2010, 75523499824"
gdp-usd-2005.csv,2239,"MD, 2010, 3500729421"
gdp-usd-2005.csv,2240,"MG, 2010, 5796923990"
gdp-usd-2005.csv,2241,"MV, 2010, 1518834121"
gdp-usd-2005.csv,2244,"MK, 2010, 7140636380"
gdp-usd-2005.csv,2245,"ML, 2010, 6971653981"
gdp-usd-2005.csv,2246,"MT, 2010, 6715453854"
gdp-usd-2005.csv,2248,"ME, 2010, 2802804392"
gdp-usd-2005.csv,2249,"MN, 2010, 3453733410"
gdp-usd-2005.csv,2251,"MZ, 2010, 9052659880"
gdp-usd-2005.csv,2252,"MR, 2010, 2231437108"
gdp-usd-2005.csv,2253,"MU, 2010, 7824798277"
gdp-usd-2005.csv,2254,"MW, 2010, 3874400290"
gdp-usd-2005.csv,2256,"NA, 2010, 9049419192"
gdp-usd-2005.csv,2258,"NE, 2010, 4381636015"
gdp-usd-2005.csv,2260,"NI, 2010, 7163259786"
gdp-usd-2005.csv,2263,"NP, 2010, 10103288981"
gdp-usd-2005.csv,2265,"OM, 2010, 41164093500"
gdp-usd-2005.csv,2267,"PA, 2010, 22603329622"
gdp-usd-2005.csv,2271,"PG, 2010, 6553203636"
gdp-usd-2005.csv,2273,"PR, 2010, 75077563801"
gdp-usd-2005.csv,2276,"PY, 2010, 11148152913"
gdp-usd-2005.csv,2281,"RW, 2010, 3846847722"
gdp-usd-2005.csv,2283,"SD, 2010, 35822262365"
gdp-usd-2005.csv,2284,"SN, 2010, 10366034228"
gdp-usd-2005.csv,2287,"SL, 2010, 2126748407"
gdp-usd-2005.csv,2288,"SV, 2010, 18341273340"
gdp-usd-2005.csv,2291,"RS, 2010, 29942795577"
gdp-usd-2005.csv,2294,"SR, 2010, 2208539728"
gdp-usd-2005.csv,2295,"SK, 2010, 78622268499"
gdp-usd-2005.csv,2296,"SI, 2010, 39591576805"
gdp-usd-2005.csv,2298,"SZ, 2010, 2917336046"
gdp-usd-2005.csv,2300,"SC, 2010, 1135719656"
gdp-usd-2005.csv,2303,"TD, 2010, 8425171572"
gdp-usd-2005.csv,2304,"TG, 2010, 2477349486"
gdp-usd-2005.csv,2306,"TJ, 2010, 3181403840"
gdp-usd-2005.csv,2307,"TM, 2010, 13272686025"
gdp-usd-2005.csv,2310,"TT, 2010, 18988893731"
gdp-usd-2005.csv,2311,"TN, 2010, 40594426985"
gdp-usd-2005.csv,2314,"TZ, 2010, 19720449299"
gdp-usd-2005.csv,2315,"UG, 2010, 13362034649"
gdp-usd-2005.csv,2316,"UA, 2010, 90577255848"
gdp-usd-2005.csv,2317,"UY, 2010, 22899299760"
gdp-usd-2005.csv,2319,"UZ, 2010, 21491158366"
gdp-usd-2005.csv,2323,"VN, 2010, 78282167938"
gdp-usd-2005.csv,2325,"PS, 2010, 5125851442"
gdp-usd-2005.csv,2327,"YE, 2010, 19989098341"
gdp-usd-2005.csv,2329,"CD, 2010, 15669475019"
gdp-usd-2005.csv,2330,"ZM, 2010, 12647443701"
gdp-usd-2005.csv,2331,"ZW, 2010, 5202304247"
gdp-usd-2005.csv,2334,"AF, 2011, 10869490318"
gdp-usd-2005.csv,2335,"AO, 2011, 52345032774"
gdp-usd-2005.csv,2336,"AL, 2011, 11009168733"
gdp-usd-2005.csv,2339,"AM, 2011, 6196373018"
gdp-usd-2005.csv,2344,"AZ, 2011, 28329060532"
gdp-usd-2005.csv,2345,"BI, 2011, 1450104575"
gdp-usd-2005.csv,2347,"BJ, 2011, 5404253182"
gdp-usd-2005.csv,2348,"BF, 2011, 7404611235"
gdp-usd-2005.csv,2349,"BD, 2011, 86128012163"
gdp-usd-2005.csv,2350,"BG, 2011, 34390771534"
gdp-usd-2005.csv,2351,"BH, 2011, 21367654693"
gdp-usd-2005.csv,2352,"BS, 2011, 7697864200"
gdp-usd-2005.csv,2353,"BA, 2011, 12873422744"
gdp-usd-2005.csv,2354,"BY, 2011, 45314412562"
gdp-usd-2005.csv,2355,"BZ, 2011, 1292190719"
gdp-usd-2005.csv,2356,"BM, 2011, 4808929628"
gdp-usd-2005.csv,2357,"BO, 2011, 12572554884"
gdp-usd-2005.csv,2359,"BB, 2011, 4063717003"
gdp-usd-2005.csv,2360,"BN, 2011, 10187529100"
gdp-usd-2005.csv,2361,"BT, 2011, 1389868679"
gdp-usd-2005.csv,2362,"BW, 2011, 12865977223"
gdp-usd-2005.csv,2363,"CF, 2011, 1957951366"
gdp-usd-2005.csv,2368,"CI, 2011, 18227961889"
gdp-usd-2005.csv,2369,"CM, 2011, 19940284948"
gdp-usd-2005.csv,2370,"CG, 2011, 8121276831"
gdp-usd-2005.csv,2373,"CV, 2011, 1342746677"
gdp-usd-2005.csv,2374,"CR, 2011, 26146150050"
gdp-usd-2005.csv,2375,"CU, 2011, 56939415466"
gdp-usd-2005.csv,2378,"CY, 2011, 19283925876"
gdp-usd-2005.csv,2384,"DO, 2011, 47327142627"
gdp-usd-2005.csv,2386,"EC, 2011, 52893909869"
gdp-usd-2005.csv,2388,"ER, 2011, 1148350300"
gdp-usd-2005.csv,2390,"EE, 2011, 14941798737"
gdp-usd-2005.csv,2391,"ET, 2011, 23106768656"
gdp-usd-2005.csv,2393,"FJ, 2011, 3198852454"
gdp-usd-2005.csv,2397,"GA, 2011, 10372201875"
gdp-usd-2005.csv,2399,"GE, 2011, 8834711165"
gdp-usd-2005.csv,2400,"GH, 2011, 17027145862"
gdp-usd-2005.csv,2401,"GN, 2011, 3395332306"
gdp-usd-2005.csv,2404,"GQ, 2011, 9464283562"
gdp-usd-2005.csv,2408,"GT, 2011, 33911801225"
gdp-usd-2005.csv,2412,"HN, 2011, 11988919697"
gdp-usd-2005.csv,2413,"HR, 2011, 46361826949"
gdp-usd-2005.csv,2414,"HT, 2011, 4550772160"
gdp-usd-2005.csv,2420,"IQ, 2011, 73198356146"
gdp-usd-2005.csv,2421,"IS, 2011, 18273015957"
gdp-usd-2005.csv,2425,"JO, 2011, 17474464938"
gdp-usd-2005.csv,2427,"KZ, 2011, 83038717998"
gdp-usd-2005.csv,2428,"KE, 2011, 25393969743"
gdp-usd-2005.csv,2429,"KG, 2011, 3237819003"
gdp-usd-2005.csv,2430,"KH, 2011, 9307768895"
gdp-usd-2005.csv,2434,"XK, 2011, 4775695653"
gdp-usd-2005.csv,2435,"KW, 2011, 94347372142"
gdp-usd-2005.csv,2436,"LA, 2011, 4345125361"
gdp-usd-2005.csv,2437,"LB, 2011, 31368153346"
gdp-usd-2005.csv,2438,"LR, 2011, 1047942871"
gdp-usd-2005.csv,2439,"LY, 2011, 20844260464"
gdp-usd-2005.csv,2440,"LC, 2011, 1051418723"
gdp-usd-2005.csv,2442,"LK, 2011, 35995101211"
gdp-usd-2005.csv,2443,"LS, 2011, 1799104284"
gdp-usd-2005.csv,2444,"LT, 2011, 29125109346"
gdp-usd-2005.csv,2445,"LU, 2011, 42428244541"
gdp-usd-2005.csv,2446,"LV, 2011, 16324282637"
gdp-usd-2005.csv,2447,"MO, 2011, 25088071962"
gdp-usd-2005.csv,2449,"MA, 2011, 79288834997"
gdp-usd-2005.csv,2451,"MD, 2011, 3738702313"
gdp-usd-2005.csv,2452,"MG, 2011, 5881233999"
gdp-usd-2005.csv,2453,"MV, 2011, 1617196137"
gdp-usd-2005.csv,2456,"MK, 2011, 7340574199"
gdp-usd-2005.csv,2457,"ML, 2011, 7161987874"
gdp-usd-2005.csv,2458,"MT, 2011, 6809470208"
gdp-usd-2005.csv,2460,"ME, 2011, 2893286709"
gdp-usd-2005.csv,2461,"MN, 2011, 4058608091"
gdp-usd-2005.csv,2463,"MZ, 2011, 9725802786"
gdp-usd-2005.csv,2464,"MR, 2011, 2320390557"
gdp-usd-2005.csv,2465,"MU, 2011, 8129965409"
gdp-usd-2005.csv,2466,"MW, 2011, 4042839656"
gdp-usd-2005.csv,2468,"NA, 2011, 9512747526"
gdp-usd-2005.csv,2470,"NE, 2011, 4482913159"
gdp-usd-2005.csv,2472,"NI, 2011, 7570949040"
gdp-usd-2005.csv,2475,"NP, 2011, 10449006177"
gdp-usd-2005.csv,2477,"OM, 2011, 41524842532"
gdp-usd-2005.csv,2479,"PA, 2011, 25037752265"
gdp-usd-2005.csv,2483,"PG, 2011, 7142991963"
gdp-usd-2005.csv,2485,"PR, 2011, 73658250212"
gdp-usd-2005.csv,2488,"PY, 2011, 11632251095"
gdp-usd-2005.csv,2493,"RW, 2011, 4148899702"
gdp-usd-2005.csv,2495,"SD, 2011, 34642158898"
gdp-usd-2005.csv,2496,"SN, 2011, 10580263387"
gdp-usd-2005.csv,2499,"SL, 2011, 2249457405"
gdp-usd-2005.csv,2500,"SV, 2011, 18747869219"
gdp-usd-2005.csv,2503,"RS, 2011, 30362433597"
gdp-usd-2005.csv,2506,"SR, 2011, 2324868135"
gdp-usd-2005.csv,2507,"SK, 2011, 80748473075"
gdp-usd-2005.csv,2508,"SI, 2011, 39834177639"
gdp-usd-2005.csv,2510,"SZ, 2011, 2897957222"
gdp-usd-2005.csv,2512,"SC, 2011, 1225613099"
gdp-usd-2005.csv,2515,"TD, 2011, 8432153495"
gdp-usd-2005.csv,2516,"TG, 2011, 2598337387"
gdp-usd-2005.csv,2518,"TJ, 2011, 3416827725"
gdp-usd-2005.csv,2519,"TM, 2011, 15223684211"
gdp-usd-2005.csv,2522,"TT, 2011, 18684736987"
gdp-usd-2005.csv,2523,"TN, 2011, 40388084348"
gdp-usd-2005.csv,2526,"TZ, 2011, 20992181081"
gdp-usd-2005.csv,2527,"UG, 2011, 14246652673"
gdp-usd-2005.csv,2528,"UA, 2011, 95287273152"
gdp-usd-2005.csv,2529,"UY, 2011, 24580379389"
gdp-usd-2005.csv,2531,"UZ, 2011, 23274924510"
gdp-usd-2005.csv,2535,"VN, 2011, 83167212215"
gdp-usd-2005.csv,2537,"PS, 2011, 5530433862"
gdp-usd-2005.csv,2539,"YE, 2011, 16973064608"
gdp-usd-2005.csv,2541,"CD, 2011, 16746594732"
gdp-usd-2005.csv,2542,"ZM, 2011, 13449095108"
gdp-usd-2005.csv,2543,"ZW, 2011, 5821659788"
gdp-usd-2005.csv,2546,"AF, 2012, 12438473124"
gdp-usd-2005.csv,2547,"AO, 2012, 55043649817"
gdp-usd-2005.csv,2548,"AL, 2012, 11187924452"
gdp-usd-2005.csv,2551,"AM, 2012, 6642511876"
gdp-usd-2005.csv,2553,"AG, 2012, 1033890252"
gdp-usd-2005.csv,2556,"AZ, 2012, 28952299917"
gdp-usd-2005.csv,2557,"BI, 2012, 1508389578"
gdp-usd-2005.csv,2559,"BJ, 2012, 5695860719"
gdp-usd-2005.csv,2560,"BF, 2012, 8110820116"
gdp-usd-2005.csv,2561,"BD, 2012, 91744808755"
gdp-usd-2005.csv,2562,"BG, 2012, 34560039458"
gdp-usd-2005.csv,2563,"BH, 2012, 22134476693"
gdp-usd-2005.csv,2564,"BS, 2012, 7777415541"
gdp-usd-2005.csv,2565,"BA, 2012, 12717780085"
gdp-usd-2005.csv,2566,"BY, 2012, 46098982324"
gdp-usd-2005.csv,2567,"BZ, 2012, 1341613768"
gdp-usd-2005.csv,2568,"BM, 2012, 4574802067"
gdp-usd-2005.csv,2569,"BO, 2012, 13223364505"
gdp-usd-2005.csv,2571,"BB, 2012, 4064094672"
gdp-usd-2005.csv,2572,"BN, 2012, 10284143007"
gdp-usd-2005.csv,2573,"BT, 2012, 1460358785"
gdp-usd-2005.csv,2574,"BW, 2012, 13421036803"
gdp-usd-2005.csv,2575,"CF, 2012, 2038226859"
gdp-usd-2005.csv,2580,"CI, 2012, 20173630104"
gdp-usd-2005.csv,2581,"CM, 2012, 20855292520"
gdp-usd-2005.csv,2582,"CG, 2012, 8429885013"
gdp-usd-2005.csv,2585,"CV, 2012, 1359346553"
gdp-usd-2005.csv,2586,"CR, 2012, 27488454360"
gdp-usd-2005.csv,2590,"CY, 2012, 18821111655"
gdp-usd-2005.csv,2596,"DO, 2012, 48585278187"
gdp-usd-2005.csv,2598,"EC, 2012, 55655154854"
gdp-usd-2005.csv,2600,"ER, 2012, 1228931291"
gdp-usd-2005.csv,2602,"EE, 2012, 15636623141"
gdp-usd-2005.csv,2603,"ET, 2012, 25104998350"
gdp-usd-2005.csv,2605,"FJ, 2012, 3257404140"
gdp-usd-2005.csv,2609,"GA, 2012, 10953045180"
gdp-usd-2005.csv,2611,"GE, 2012, 9380883374"
gdp-usd-2005.csv,2612,"GH, 2012, 18522987186"
gdp-usd-2005.csv,2613,"GN, 2012, 3529248014"
gdp-usd-2005.csv,2616,"GQ, 2012, 9768981050"
gdp-usd-2005.csv,2620,"GT, 2012, 34918990339"
gdp-usd-2005.csv,2622,"GY, 2012, 1015528839"
gdp-usd-2005.csv,2624,"HN, 2012, 12452068343"
gdp-usd-2005.csv,2625,"HR, 2012, 45347620352"
gdp-usd-2005.csv,2626,"HT, 2012, 4682066308"
gdp-usd-2005.csv,2632,"IQ, 2012, 80731931917"
gdp-usd-2005.csv,2633,"IS, 2012, 18482473736"
gdp-usd-2005.csv,2637,"JO, 2012, 17937816943"
gdp-usd-2005.csv,2639,"KZ, 2012, 87190653898"
gdp-usd-2005.csv,2640,"KE, 2012, 26524577939"
gdp-usd-2005.csv,2641,"KG, 2012, 3234964859"
gdp-usd-2005.csv,2642,"KH, 2012, 9988478193"
gdp-usd-2005.csv,2646,"XK, 2012, 4938069317"
gdp-usd-2005.csv,2648,"LA, 2012, 4693787390"
gdp-usd-2005.csv,2649,"LB, 2012, 32058252720"
gdp-usd-2005.csv,2650,"LR, 2012, 1155237990"
gdp-usd-2005.csv,2651,"LY, 2012, 42623274134"
gdp-usd-2005.csv,2652,"LC, 2012, 1034621172"
gdp-usd-2005.csv,2654,"LK, 2012, 38277680719"
gdp-usd-2005.csv,2655,"LS, 2012, 1916251863"
gdp-usd-2005.csv,2656,"LT, 2012, 30202738392"
gdp-usd-2005.csv,2657,"LU, 2012, 42359100632"
gdp-usd-2005.csv,2658,"LV, 2012, 17140496769"
gdp-usd-2005.csv,2659,"MO, 2012, 27380972023"
gdp-usd-2005.csv,2661,"MA, 2012, 81405185978"
gdp-usd-2005.csv,2663,"MD, 2012, 3712551446"
gdp-usd-2005.csv,2664,"MG, 2012, 6059290478"
gdp-usd-2005.csv,2665,"MV, 2012, 1638731204"
gdp-usd-2005.csv,2668,"MK, 2012, 7311211902"
gdp-usd-2005.csv,2669,"ML, 2012, 7132745221"
gdp-usd-2005.csv,2670,"MT, 2012, 6884374380"
gdp-usd-2005.csv,2672,"ME, 2012, 2819629066"
gdp-usd-2005.csv,2673,"MN, 2012, 4561920167"
gdp-usd-2005.csv,2675,"MZ, 2012, 10414195269"
gdp-usd-2005.csv,2676,"MR, 2012, 2482142859"
gdp-usd-2005.csv,2677,"MU, 2012, 8390124303"
gdp-usd-2005.csv,2678,"MW, 2012, 4119079507"
gdp-usd-2005.csv,2680,"NA, 2012, 10003027568"
gdp-usd-2005.csv,2682,"NE, 2012, 4977881704"
gdp-usd-2005.csv,2684,"NI, 2012, 7945974499"
gdp-usd-2005.csv,2687,"NP, 2012, 10956041729"
gdp-usd-2005.csv,2689,"OM, 2012, 43918091045"
gdp-usd-2005.csv,2691,"PA, 2012, 27603396944"
gdp-usd-2005.csv,2695,"PG, 2012, 7714431320"
gdp-usd-2005.csv,2697,"PR, 2012, 71616075905"
gdp-usd-2005.csv,2700,"PY, 2012, 11488131168"
gdp-usd-2005.csv,2705,"RW, 2012, 4513519593"
gdp-usd-2005.csv,2707,"SD, 2012, 31143300850"
gdp-usd-2005.csv,2708,"SN, 2012, 10945589574"
gdp-usd-2005.csv,2711,"SL, 2012, 2369586027"
gdp-usd-2005.csv,2712,"SV, 2012, 19100508289"
gdp-usd-2005.csv,2715,"RS, 2012, 30054172800"
gdp-usd-2005.csv,2718,"SR, 2012, 2394810893"
gdp-usd-2005.csv,2719,"SK, 2012, 82042069394"
gdp-usd-2005.csv,2720,"SI, 2012, 38782736245"
gdp-usd-2005.csv,2722,"SZ, 2012, 2953772020"
gdp-usd-2005.csv,2724,"SC, 2012, 1259999131"
gdp-usd-2005.csv,2727,"TD, 2012, 9181145944"
gdp-usd-2005.csv,2728,"TG, 2012, 2751963855"
gdp-usd-2005.csv,2730,"TJ, 2012, 3673089804"
