id,year,budget-type,l1,l2,l3,l4,value
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,,40820659.5808
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-grants,807610.24
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,external-funded-loans,0
SN,2015,budget,industry-energy-and-mining,ministere-de-lindustrie-et-des-mines,capital,government-funded,40013049.3408
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,,,201187802.84946
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,,17456473.2494599
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,wage,396787.108155936
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,recurrent,non-wage,17059686.141304
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,,183731329.6
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-grants,43409050.4
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,external-funded-loans,90856152
SN,2015,budget,industry-energy-and-mining,ministere-de-lenergie-et-du-developpement-des-energies-renouvelables,capital,government-funded,49466127.2
SN,2013,budget,infrastructure,,,,361890393.3168
SN,2014,budget,infrastructure,,,,459229993.1154
SN,2015,budget,infrastructure,,,,448312520.3264
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,356015149.0848
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,2715428.76061306
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,1419251.27753626
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,1296177.4830768
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,353299389.3384
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,97884444.8988
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,87497999.1516
SN,2013,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,167916945.288
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,5875173.89341171
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,1152381.41461171
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,679292.779938912
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,473088.6346728
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,4722792.4788
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,1345554.186
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,2054281.2
SN,2013,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,1322957.0928
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,
SN,2013,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,
SN,2013,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,362587783.8075
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,1974908.1983896
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,1173208.8666156
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,801699.331774
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,360612775.5892
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,130675671.632154
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,59395926.818
SN,2014,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,170541647.4782
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,25868703.7615043
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,3475565.26950427
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,949098.960931672
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,2526466.3085726
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,22393138.492
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,1685728.827
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,1664917.36
SN,2014,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,19042492.305
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,
SN,2014,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,70773019.0575431
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,4455198.31534314
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,278694.6791838
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,4176503.63615934
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,66317820.7422
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,2280936.7832
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,35379493.9
SN,2014,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,28657390.059
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,,,339432526.7952
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,,2213282.15043331
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,wage,1122541.93151971
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,recurrent,non-wage,1090740.2189136
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,,337219674.7376
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-grants,80761024
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,external-funded-loans,80761024
SN,2015,budget,infrastructure,ministere-des-infrastructures-des-transports-terrestres-et-du-desenclavement,capital,government-funded,175697626.7376
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,,,44143453.2753357
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,,3480277.69133574
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,wage,952257.756601344
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,recurrent,non-wage,2528019.9347344
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,,40663175.584
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-grants,1635410.736
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,external-funded-loans,3028538.4
SN,2015,budget,infrastructure,ministere-du-tourisme-et-des-transports-aeriens,capital,government-funded,35999226.448
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,,,2097270.99886342
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,,1065548.91726342
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,wage,679721.201205824
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,recurrent,non-wage,385827.7160576
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,,1031722.0816
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-grants,0
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,external-funded-loans,0
SN,2015,budget,infrastructure,ministere-des-postes-et-des-telecommunications,capital,government-funded,1031722.0816
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,,,62638495.889435
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,,10624358.382235
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,wage,272717.217806208
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,recurrent,non-wage,10351641.1644288
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,,52014137.5072
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-grants,4365133.3472
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,external-funded-loans,27458748.16
SN,2015,budget,infrastructure,ministere-de-la-promotion-des-investissements-des-partenariats-et-du-developpement-des-teleservices-de-letat,capital,government-funded,20190256
SN,2013,budget,security,,,,406170424.5828
SN,2014,budget,security,,,,434185473.7276
SN,2015,budget,security,,,,446872955.0736
SN,2013,budget,security,ministere-des-forces-armees,,,240264620.5896
SN,2013,budget,security,ministere-des-forces-armees,recurrent,,189349868.169866
SN,2013,budget,security,ministere-des-forces-armees,recurrent,wage,136597210.879616
SN,2013,budget,security,ministere-des-forces-armees,recurrent,non-wage,52752657.29025
SN,2013,budget,security,ministere-des-forces-armees,capital,,50915359.542
SN,2013,budget,security,ministere-des-forces-armees,capital,external-funded-grants,0
SN,2013,budget,security,ministere-des-forces-armees,capital,external-funded-loans,0
SN,2013,budget,security,ministere-des-forces-armees,capital,government-funded,50915359.542
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,100706462.258099
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,74403445.7732987
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,59807609.3962403
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,14595836.3770584
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,26303016.4848
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,0
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,2054281.2
SN,2013,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,24248735.2848
SN,2013,budget,security,ministere-de-la-justice,,,61348966.7374484
SN,2013,budget,security,ministere-de-la-justice,recurrent,,48230326.9942484
SN,2013,budget,security,ministere-de-la-justice,recurrent,wage,34274816.2300736
SN,2013,budget,security,ministere-de-la-justice,recurrent,non-wage,13955510.7641748
SN,2013,budget,security,ministere-de-la-justice,capital,,13118639.7432
SN,2013,budget,security,ministere-de-la-justice,capital,external-funded-grants,2313120.6312
SN,2013,budget,security,ministere-de-la-justice,capital,external-funded-loans,1931024.328
SN,2013,budget,security,ministere-de-la-justice,capital,government-funded,8874494.784
SN,2013,budget,security,cour-supreme,,,3849114.9015648
SN,2013,budget,security,cour-supreme,recurrent,,3540972.7215648
SN,2013,budget,security,cour-supreme,recurrent,wage,1655280.2168052
SN,2013,budget,security,cour-supreme,recurrent,non-wage,1885692.5047596
SN,2013,budget,security,cour-supreme,capital,,308142.18
SN,2013,budget,security,cour-supreme,capital,external-funded-grants,0
SN,2013,budget,security,cour-supreme,capital,external-funded-loans,0
SN,2013,budget,security,cour-supreme,capital,government-funded,308142.18
SN,2014,budget,security,ministere-des-forces-armees,,,246840647.7936
SN,2014,budget,security,ministere-des-forces-armees,recurrent,,193666542.248549
SN,2014,budget,security,ministere-des-forces-armees,recurrent,wage,139691222.154037
SN,2014,budget,security,ministere-des-forces-armees,recurrent,non-wage,53975320.0945125
SN,2014,budget,security,ministere-des-forces-armees,capital,,53173298.185
SN,2014,budget,security,ministere-des-forces-armees,capital,external-funded-grants,0
SN,2014,budget,security,ministere-des-forces-armees,capital,external-funded-loans,0
SN,2014,budget,security,ministere-des-forces-armees,capital,government-funded,53173298.185
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,119002276.29769
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,85970315.8752903
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,55897300.6948965
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,30073015.1803938
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,33031960.4224
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,149842.5624
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,1456802.69
SN,2014,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,31425315.17
SN,2014,budget,security,ministere-de-la-justice,,,64401747.7680845
SN,2014,budget,security,ministere-de-la-justice,recurrent,,51721320.9249845
SN,2014,budget,security,ministere-de-la-justice,recurrent,wage,36556360.7981702
SN,2014,budget,security,ministere-de-la-justice,recurrent,non-wage,15164960.1268143
SN,2014,budget,security,ministere-de-la-justice,capital,,12680426.8431
SN,2014,budget,security,ministere-de-la-justice,capital,external-funded-grants,2497376.04
SN,2014,budget,security,ministere-de-la-justice,capital,external-funded-loans,1858464.0031
SN,2014,budget,security,ministere-de-la-justice,capital,government-funded,8324586.8
SN,2014,budget,security,cour-supreme,,,3941995.6972182
SN,2014,budget,security,cour-supreme,recurrent,,3629823.6922182
SN,2014,budget,security,cour-supreme,recurrent,wage,1719470.4584471
SN,2014,budget,security,cour-supreme,recurrent,non-wage,1910353.2337711
SN,2014,budget,security,cour-supreme,capital,,312172.005
SN,2014,budget,security,cour-supreme,capital,external-funded-grants,0
SN,2014,budget,security,cour-supreme,capital,external-funded-loans,0
SN,2014,budget,security,cour-supreme,capital,government-funded,312172.005
SN,2015,budget,security,ministere-des-forces-armees,,,256537392.736
SN,2015,budget,security,ministere-des-forces-armees,recurrent,,193947191.090926
SN,2015,budget,security,ministere-des-forces-armees,recurrent,wage,143976989.921579
SN,2015,budget,security,ministere-des-forces-armees,recurrent,non-wage,49970201.1693472
SN,2015,budget,security,ministere-des-forces-armees,capital,,62589793.6
SN,2015,budget,security,ministere-des-forces-armees,capital,external-funded-grants,0
SN,2015,budget,security,ministere-des-forces-armees,capital,external-funded-loans,0
SN,2015,budget,security,ministere-des-forces-armees,capital,government-funded,62589793.6
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,,,130891797.467705
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,,90398220.034105
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,wage,69703056.207185
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,recurrent,non-wage,20695163.82692
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,,40493577.4336
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-grants,1171034.848
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,external-funded-loans,9037158.5856
SN,2015,budget,security,ministere-de-linterieur-et-de-la-securite-publique,capital,government-funded,30285384
SN,2015,budget,security,ministere-de-la-justice,,,55905816.7408337
SN,2015,budget,security,ministere-de-la-justice,recurrent,,50577608.1824337
SN,2015,budget,security,ministere-de-la-justice,recurrent,wage,36775950.9669281
SN,2015,budget,security,ministere-de-la-justice,recurrent,non-wage,13801657.2155056
SN,2015,budget,security,ministere-de-la-justice,capital,,5328208.5584
SN,2015,budget,security,ministere-de-la-justice,capital,external-funded-grants,141331.792
SN,2015,budget,security,ministere-de-la-justice,capital,external-funded-loans,1148825.5664
SN,2015,budget,security,ministere-de-la-justice,capital,government-funded,4038051.2
SN,2015,budget,security,cour-supreme,,,3537489.56796707
SN,2015,budget,security,cour-supreme,recurrent,,3386062.64796707
SN,2015,budget,security,cour-supreme,recurrent,wage,1829266.71175427
SN,2015,budget,security,cour-supreme,recurrent,non-wage,1556795.9362128
SN,2015,budget,security,cour-supreme,capital,,151426.92
SN,2015,budget,security,cour-supreme,capital,external-funded-grants,0
SN,2015,budget,security,cour-supreme,capital,external-funded-loans,0
SN,2015,budget,security,cour-supreme,capital,government-funded,151426.92
SN,2013,budget,local-government-development,,,,110325222.052633
SN,2014,budget,local-government-development,,,,105584494.683503
SN,2015,budget,local-government-development,,,,114490153.078705
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,110325222.052633
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,41936146.6234325
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,3466216.27829933
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,38469930.3451332
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,68389075.4292
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,7586460.4716
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,19885442.016
SN,2013,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,40917172.9416
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,105584494.683503
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,42790228.0395795
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,3219344.22756683
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,39570883.8120127
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,62794266.6439239
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,10461924.4609
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,7075898.78
SN,2014,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,45256443.4030239
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,,,114490153.078705
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,,44833769.8787047
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,wage,2690703.04359594
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,recurrent,non-wage,42143066.8351088
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,,69656383.2
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-grants,12114153.6
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,external-funded-loans,14133179.2
SN,2015,budget,local-government-development,ministere-de-la-gouvernance-locale-du-developpement-et-de-lamenagement-du-territoire,capital,government-funded,43409050.4
SN,2013,budget,other,,,,1428335555.5164
SN,2014,budget,other,,,,1557047364.2456
SN,2015,budget,other,,,,1359700676.1664
