Id ,year,budget-type,l1,l2,l3,l4,value
SN,2013,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,capital,government-funded,21980030000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,,,134540000000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,recurrent,,9959060140
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,recurrent,wage,1984484140
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,recurrent,non-wage,7974576000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,capital,,124581000000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,capital,external-funded-grants,30343000000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,capital,external-funded-loans,34638351000
SN,2014,budget,agriculture,ministere-de-lagriculture-et-de-lequipement-rural,capital,government-funded,59600000000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,,,14127281000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,recurrent,,2558281000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,recurrent,wage,1702474000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,recurrent,non-wage,855807000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,capital,,11569000000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,capital,external-funded-grants,1959000000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,capital,external-funded-loans,3610000000
SN,2014,budget,agriculture,ministere-de-lelevage-et-des-productions-animales,capital,government-funded,6000000000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,,,12363765000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,recurrent,,1889414000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,recurrent,wage,1148649000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,recurrent,non-wage,740765000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,capital,,10474351000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,capital,external-funded-grants,3000000000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,capital,external-funded-loans,1574351000
SN,2014,budget,agriculture,ministere-de-la-peche-et-des-affaires-maritimes,capital,government-funded,5900000000
