false,0,true,"ARG","Argentina","LAC",2,"2010",1,"2.77","2.380","607.89","2.90","1.26","0.87","1.16","44.50","38.39","-1","-1","-1","-1","1","37.29","2010","ARG2010I",1,"1.46","2.90","4.05","5.25","6.54","8.00","9.90","12.52","16.96","32.42",
false,0,true,"ARG","Argentina","LAC",2,"2009",1,"2.77","2.380","599.19","4.10","1.91","1.32","1.81","45.27","41.56","-1","-1","-1","-1","1","36.88","2009","ARG2009I",1,"1.24","2.69","3.96","5.22","6.52","8.04","9.95","12.67","17.15","32.56",
false,0,true,"ARG","Argentina","LAC",2,"2008",1,"2.77","2.380","580.72","4.39","1.88","1.25","1.96","46.27","42.39","-1","-1","-1","-1","1","36.49","2008","ARG2008I",1,"1.26","2.67","3.82","5.01","6.35","7.87","9.82","12.54","17.01","33.65",
false,0,true,"ARG","Argentina","LAC",2,"2007",1,"2.77","2.380","552.46","4.91","2.26","1.57","2.09","47.37","45.12","-1","-1","-1","-1","1","36.09","2007","ARG2007I",1,"1.22","2.64","3.66","4.85","6.22","7.75","9.64","12.39","16.71","34.92",
false,0,true,"ARG","Argentina","LAC",2,"2006",1,"2.77","2.380","554.50","5.74","2.52","1.64","2.74","48.26","46.44","-1","-1","-1","-1","1","35.70","2006","ARG2006I",1,"1.10","2.48","3.59","4.72","6.06","7.67","9.62","12.37","17.01","35.38",
false,0,true,"ARG","Argentina","LAC",2,"2005",1,"2.77","2.380","486.09","7.47","3.09","1.93","3.24","49.27","48.34","-1","-1","-1","-1","1","35.32","2005","ARG2005I",1,"1.06","2.37","3.45","4.61","5.92","7.53","9.48","12.25","17.00","36.32",
false,0,true,"ARG","Argentina","LAC",2,"2004",1,"2.77","2.380","432.22","9.90","4.23","2.71","4.61","50.18","51.19","-1","-1","-1","-1","1","34.91","2004","ARG2004I",1,"0.97","2.24","3.31","4.44","5.81","7.38","9.37","12.33","17.49","36.66",
false,0,true,"ARG","Argentina","LAC",2,"2003",1,"2.77","2.380","397.83","13.46","6.25","4.25","6.56","53.54","61.14","-1","-1","-1","-1","1","34.51","2003","ARG2003I",1,"0.75","1.97","2.97","4.09","5.32","6.86","8.96","11.98","17.20","39.90",
false,0,true,"ARG","Argentina","LAC",2,"2002",1,"2.77","2.380","319.16","19.23","7.85","4.54","10.00","53.79","57.56","-1","-1","-1","-1","1","34.10","2002","ARG2002I",1,"0.87","1.88","2.90","4.05","5.33","6.85","8.69","11.66","17.27","40.51",
false,0,true,"ARG","Argentina","LAC",2,"2001",1,"2.77","2.380","454.34","11.86","6.04","4.35","5.72","53.34","61.42","-1","-1","-1","-1","1","33.69","2001","ARG2001I",1,"0.65","1.93","3.02","4.07","5.35","6.91","9.00","12.06","17.54","39.46",
false,0,true,"ARG","Argentina","LAC",2,"2000",1,"2.77","2.380","493.38","8.02","3.71","2.60","3.67","51.06","52.89","-1","-1","-1","-1","1","33.26","2000","ARG2000I",1,"0.95","2.24","3.25","4.33","5.60","7.17","9.11","12.21","17.45","37.70",
false,0,true,"ARG","Argentina","LAC",2,"1999",1,"2.77","2.380","504.42","6.35","3.15","2.30","2.64","49.79","49.97","-1","-1","-1","-1","1","32.80","1999","ARG1999I",1,"1.07","2.42","3.46","4.52","5.79","7.30","9.18","12.09","17.11","37.05",
false,0,true,"ARG","Argentina","LAC",2,"1998",1,"2.77","2.380","529.19","6.29","2.90","2.01","2.48","50.73","50.93","-1","-1","-1","-1","1","32.33","1998","ARG1998I",1,"1.07","2.34","3.36","4.43","5.64","7.06","9.06","11.96","17.03","38.05",
false,0,true,"ARG","Argentina","LAC",2,"1997",1,"2.77","2.380","544.96","5.59","2.86","2.16","2.01","49.11","48.95","-1","-1","-1","-1","1","31.85","1997","ARG1997I",1,"1.08","2.47","3.52","4.69","5.94","7.31","9.28","12.07","17.29","36.36",
false,0,true,"ARG","Argentina","LAC",2,"1996",1,"2.77","2.380","520.09","5.93","3.37","2.69","2.41","49.52","51.07","-1","-1","-1","-1","1","31.37","1996","ARG1996I",1,"1.03","2.48","3.56","4.64","5.83","7.30","9.20","11.99","17.08","36.87",
false,0,true,"ARG","Argentina","LAC",2,"1995",1,"2.77","2.380","530.90","5.50","2.87","2.14","1.91","48.90","44.37","-1","-1","-1","-1","1","30.88","1995","ARG1995I",1,"1.13","2.63","3.69","4.74","5.91","7.36","9.07","11.69","16.83","36.96",
false,0,true,"ARG","Argentina","LAC",2,"1994",1,"2.77","2.380","558.89","3.08","1.70","1.39","0.74","45.92","41.10","-1","-1","-1","-1","1","30.38","1994","ARG1994I",1,"1.50","2.88","3.96","5.07","6.32","7.71","9.50","12.10","16.52","34.44",
false,0,true,"ARG","Argentina","LAC",2,"1993",1,"2.77","2.380","565.73","3.32","1.58","1.16","1.04","44.86","38.79","-1","-1","-1","-1","1","29.88","1993","ARG1993I",1,"1.48","2.97","4.10","5.22","6.42","7.90","9.67","12.34","16.70","33.20",
false,0,true,"ARG","Argentina","LAC",2,"1992",1,"2.77","2.380","564.54","2.87","1.42","1.11","0.88","45.47","39.02","-1","-1","-1","-1","1","29.38","1992","ARG1992I",1,"1.60","3.00","4.07","5.13","6.21","7.65","9.42","12.06","16.57","34.29",
false,0,true,"ARG","Argentina","LAC",2,"1991",1,"2.77","2.380","559.79","1.72","0.81","0.62","0.49","46.76","43.51","-1","-1","-1","-1","1","28.88","1991","ARG1991I",1,"1.75","3.07","4.05","5.02","6.04","7.25","8.89","11.52","15.82","36.60",
false,0,false,"ARG","Argentina","LAC",2,"1987",1,"2.77","2.380","707.91","0.00","0.00","0.00","0.00","45.28","36.27","40.58","500.50","285.83","0.20","11","26.82","1987","ARG1987I",1,"1.73","2.88","4.01","5.16","6.40","7.81","9.55","11.95","16.07","34.42",
false,0,false,"ARG","Argentina","LAC",2,"1986",1,"2.77","2.380","789.33","0.00","0.00","0.00","0.00","42.79","31.98","38.00","581.03","341.21","0.22","11","26.31","1986","ARG1986I",1,"1.95","3.16","4.32","5.48","6.70","8.09","9.78","12.09","16.00","32.43",
false,0,true,"ARM","Armenia","ECA",3,"2013",0,"183.78","2.380","182.37","6.81","1.30","0.45","1.64","31.54","16.59","-1","-1","-1","-1","1","2.98","2013","ARM2013C",0,"3.53","4.95","5.87","6.76","7.75","8.89","10.16","11.83","14.69","25.56",
false,0,true,"ARM","Armenia","ECA",3,"2012",0,"183.78","2.380","178.60","6.41","1.07","0.30","1.28","30.48","15.34","-1","-1","-1","-1","1","2.97","2012","ARM2012C",0,"3.70","5.02","5.95","6.94","7.96","9.00","10.20","11.84","14.52","24.86",
false,0,true,"ARM","Armenia","ECA",3,"2011",0,"183.78","2.380","172.38","7.25","1.24","0.36","1.48","31.32","16.36","-1","-1","-1","-1","1","2.96","2011","ARM2011C",0,"3.72","5.05","5.98","6.85","7.74","8.71","9.94","11.62","14.26","26.13",
false,0,true,"ARM","Armenia","ECA",3,"2010",0,"183.78","2.380","165.68","7.89","1.33","0.37","1.59","31.07","16.11","-1","-1","-1","-1","1","2.96","2010","ARM2010C",0,"3.82","5.12","5.98","6.81","7.79","8.79","9.90","11.48","14.10","26.21",
false,0,true,"ARM","Armenia","ECA",3,"2009",0,"183.78","2.380","175.27","5.81","0.94","0.25","1.11","29.58","14.30","-1","-1","-1","-1","1","2.97","2009","ARM2009C",0,"3.87","5.24","6.13","6.98","7.89","8.94","10.19","11.86","14.54","24.37",
false,0,true,"ARM","Armenia","ECA",3,"2008",0,"183.78","2.380","190.89","4.39","0.80","0.26","0.99","30.71","15.57","-1","-1","-1","-1","1","2.98","2008","ARM2008C",0,"3.75","5.13","5.93","6.83","7.80","8.86","10.15","11.83","14.44","25.27",
false,0,true,"ARM","Armenia","ECA",3,"2007",0,"183.78","2.380","163.65","9.14","1.73","0.55","2.14","29.83","14.70","-1","-1","-1","-1","1","2.99","2007","ARM2007C",0,"3.67","5.06","6.08","7.07","8.08","9.06","10.26","11.85","14.59","24.28",
false,0,true,"ARM","Armenia","ECA",3,"2006",0,"183.78","2.380","172.40","8.04","1.57","0.48","1.90","32.49","17.67","-1","-1","-1","-1","1","3.00","2006","ARM2006C",0,"3.57","4.96","5.88","6.73","7.65","8.63","9.84","11.35","13.93","27.47",
false,0,true,"ARM","Armenia","ECA",3,"2005",0,"183.78","2.380","171.33","9.66","2.11","0.74","2.67","35.99","21.78","-1","-1","-1","-1","1","3.01","2005","ARM2005C",0,"3.33","4.72","5.54","6.28","7.13","8.10","9.26","10.96","13.90","30.78",
false,0,true,"ARM","Armenia","ECA",3,"2004",0,"183.78","2.380","155.49","16.32","3.82","1.43","4.95","37.51","23.74","-1","-1","-1","-1","1","3.03","2004","ARM2004C",0,"3.08","4.51","5.33","6.15","7.01","7.97","9.25","10.94","14.08","31.69",
false,0,true,"ARM","Armenia","ECA",3,"2003",0,"183.78","2.380","125.42","24.14","5.11","1.64","6.27","33.03","18.21","-1","-1","-1","-1","1","3.04","2003","ARM2003C",0,"3.68","4.98","5.83","6.61","7.49","8.45","9.57","11.22","13.96","28.20",
false,0,true,"ARM","Armenia","ECA",3,"2002",0,"183.78","2.380","122.03","28.87","7.00","2.55","8.94","34.78","20.00","-1","-1","-1","-1","1","3.05","2002","ARM2002C",0,"3.34","4.71","5.60","6.43","7.31","8.28","9.53","11.29","14.51","29.00",
false,0,true,"ARM","Armenia","ECA",3,"2001",0,"183.78","2.380","116.34","33.42","8.85","3.40","11.53","35.37","20.64","-1","-1","-1","-1","1","3.06","2001","ARM2001C",0,"3.19","4.54","5.48","6.39","7.32","8.31","9.52","11.34","14.81","29.10",
false,0,true,"ARM","Armenia","ECA",3,"1999",0,"183.78","2.380","122.43","31.68","8.09","3.14","10.53","36.22","21.84","-1","-1","-1","-1","1","3.09","1999","ARM1999C",0,"3.04","4.52","5.40","6.19","7.16","8.27","9.66","11.58","14.55","29.63",
false,0,false,"ARM","Armenia","ECA",3,"1996",1,"183.78","2.380","162.45","27.35","8.42","3.62","11.38","44.42","33.55","38.27","111.99","68.87","0.21","11","3.17","1996","ARM1996I",0,"2.30","3.24","4.19","5.19","6.29","7.58","9.19","11.44","15.38","35.22",
false,0,true,"AUS","Australia","OEC",3,"2010",1,"1.53","2.380","1657.26","0.67","2.19","9.19","0.27","34.94","23.77","-1","-1","-1","-1","1","22.03","2010","AUS2010I",0,"2.58","4.51","5.48","6.35","7.42","8.72","10.33","12.46","15.63","26.53",
false,0,true,"AUS","Australia","OEC",3,"2008",1,"1.53","2.380","1665.02","0.67","2.31","13.03","0.25","35.63","23.74","-1","-1","-1","-1","1","21.25","2008","AUS2008I",0,"2.67","4.42","5.34","6.27","7.36","8.58","10.22","12.30","15.36","27.47",
false,0,true,"AUS","Australia","OEC",3,"2003",1,"1.53","2.380","1205.29","1.36","4.25","34.05","0.62","34.01","24.79","-1","-1","-1","-1","1","19.90","2003","AUS2003I",0,"2.39","4.64","5.60","6.55","7.61","8.89","10.52","12.69","15.88","25.23",
false,0,true,"AUS","Australia","OEC",3,"2001",1,"1.53","2.380","1167.55","1.35","5.47","62.19","0.47","34.14","24.28","-1","-1","-1","-1","1","19.41","2001","AUS2001I",0,"2.31","4.63","5.63","6.54","7.58","8.93","10.50","12.74","15.91","25.24",
false,0,true,"AUS","Australia","OEC",3,"1995",1,"1.53","2.380","1009.24","1.68","9.07","188.46","0.57","33.72","23.46","-1","-1","-1","-1","1","18.07","1995","AUS1995I",0,"2.09","4.71","5.81","6.74","7.77","9.01","10.53","12.57","15.91","24.87",
false,0,true,"AUS","Australia","OEC",3,"1989",1,"1.53","2.380","1108.13","0.68","0.49","0.39","1.17","33.15","20.66","-1","-1","-1","-1","1","16.81","1989","AUS1989I",0,"2.63","4.63","5.72","6.65","7.65","8.97","10.55","12.62","15.89","24.70",
false,0,true,"AUS","Australia","OEC",3,"1985",1,"1.53","2.380","1078.55","1.00","0.66","0.49","1.50","32.50","20.18","-1","-1","-1","-1","1","15.76","1985","AUS1985I",0,"2.71","4.76","5.87","6.73","7.68","8.94","10.40","12.65","15.96","24.29",
false,0,true,"AUS","Australia","OEC",3,"1981",1,"1.53","2.380","1042.51","1.00","0.59","0.41","1.13","31.33","18.57","-1","-1","-1","-1","1","14.93","1981","AUS1981I",0,"2.78","4.89","5.99","6.92","7.84","9.05","10.65","12.72","15.84","23.33",
false,0,true,"AUT","Austria","OEC",3,"2012",1,"0.85","2.380","1634.26","0.68","0.51","0.46","1.26","30.48","18.46","-1","-1","-1","-1","1","8.43","2012","AUT2012I",0,"2.84","4.94","6.14","7.15","8.17","9.33","10.68","12.33","14.96","23.45",
false,0,true,"AUT","Austria","OEC",3,"2011",1,"0.85","2.380","1672.62","0.49","0.34","0.29","1.03","30.80","18.37","-1","-1","-1","-1","1","8.39","2011","AUT2011I",0,"2.92","4.91","6.02","7.05","8.09","9.29","10.66","12.37","14.99","23.69",
false,0,true,"AUT","Austria","OEC",3,"2010",1,"0.85","2.380","1704.26","0.55","0.38","0.32","0.67","30.25","17.43","-1","-1","-1","-1","1","8.36","2010","AUT2010I",0,"3.08","4.96","6.09","7.12","8.16","9.31","10.62","12.27","14.83","23.57",
false,0,true,"AUT","Austria","OEC",3,"2009",1,"0.85","2.380","1687.21","0.69","0.51","0.44","1.88","31.50","20.08","-1","-1","-1","-1","1","8.34","2009","AUT2009I",0,"2.82","4.85","5.99","7.04","8.09","9.26","10.54","12.07","14.66","24.68",
false,0,true,"AUT","Austria","OEC",3,"2008",1,"0.85","2.380","1629.14","0.52","0.39","2.43","0.56","30.45","17.51","-1","-1","-1","-1","1","8.32","2008","AUT2008I",0,"3.00","4.98","6.16","7.14","8.19","9.32","10.56","12.03","14.50","24.11",
false,0,true,"AUT","Austria","OEC",3,"2007",1,"0.85","2.380","1602.48","0.39","0.30","0.26","0.75","30.58","17.53","-1","-1","-1","-1","1","8.30","2007","AUT2007I",0,"3.05","4.93","6.06","7.09","8.08","9.24","10.63","12.23","14.84","23.85",
false,0,true,"AUT","Austria","OEC",3,"2006",1,"0.85","2.380","1538.48","0.15","0.11","0.39","0.11","29.59","15.28","-1","-1","-1","-1","1","8.27","2006","AUT2006I",0,"3.40","5.18","6.23","7.10","8.04","9.16","10.45","12.13","14.58","23.71",
false,0,true,"AUT","Austria","OEC",3,"2005",1,"0.85","2.380","1502.91","0.16","0.16","0.47","0.33","28.72","14.54","-1","-1","-1","-1","1","8.23","2005","AUT2005I",0,"3.49","5.27","6.29","7.15","8.19","9.29","10.54","12.24","14.69","22.85",
false,0,true,"AUT","Austria","OEC",3,"2004",1,"0.85","2.380","1571.56","0.11","1.21","84.86","0.23","29.87","15.49","-1","-1","-1","-1","1","8.17","2004","AUT2004I",0,"3.37","5.12","6.15","7.10","8.11","9.13","10.39","12.08","14.69","23.86",
false,0,true,"AZE","Azerbaijan","ECA",3,"2005",0,"0.33","2.380","251.19","0.00","0.00","0.00","0.00","16.64","4.54","-1","-1","-1","-1","1","8.39","2005","AZE2005C",0,"6.10","7.27","7.92","8.48","8.96","9.55","10.28","11.23","12.78","17.41",
false,0,true,"AZE","Azerbaijan","ECA",3,"2004",0,"0.33","2.380","253.09","0.00","0.00","0.00","0.00","16.23","4.36","-1","-1","-1","-1","1","8.31","2004","AZE2004C",0,"6.07","7.25","7.98","8.60","9.13","9.69","10.36","11.22","12.57","17.14",
false,0,true,"AZE","Azerbaijan","ECA",3,"2003",0,"0.33","2.380","249.76","0.04","0.00","0.00","0.00","18.81","5.77","-1","-1","-1","-1","1","8.23","2003","AZE2003C",0,"5.41","6.79","7.60","8.29","8.99","9.73","10.56","11.60","13.06","17.96",
false,0,true,"AZE","Azerbaijan","ECA",3,"2002",0,"0.33","2.380","243.12","0.02","0.00","0.00","0.00","17.36","4.99","-1","-1","-1","-1","1","8.17","2002","AZE2002C",0,"5.77","7.09","7.83","8.45","9.06","9.71","10.43","11.32","12.74","17.59",
false,0,true,"AZE","Azerbaijan","ECA",3,"2001",0,"0.33","2.380","209.21","6.95","1.34","0.40","1.63","36.45","21.84","-1","-1","-1","-1","1","8.11","2001","AZE2001C",0,"3.06","4.37","5.32","6.21","7.08","8.23","9.65","11.58","14.99","29.51",
false,0,true,"AZE","Azerbaijan","ECA",3,"1995",0,"0.33","2.380","171.36","13.35","3.82","1.73","5.49","34.65","20.78","-1","-1","-1","-1","1","7.69","1995","AZE1995C",0,"2.69","4.38","5.50","6.54","7.58","8.79","10.22","12.29","15.24","26.77",
false,0,true,"BLR","Belarus","ECA",3,"2012",0,"1832.43","2.380","579.86","0.01","0.00","0.00","0.00","26.01","11.18","-1","-1","-1","-1","1","9.46","2012","BLR2012C",0,"4.05","5.60","6.59","7.54","8.48","9.46","10.56","11.94","14.24","21.54",
false,0,true,"BLR","Belarus","ECA",3,"2011",0,"1832.43","2.380","524.09","0.00","0.00","0.00","0.00","26.46","11.55","-1","-1","-1","-1","1","9.47","2011","BLR2011C",0,"3.88","5.49","6.56","7.48","8.40","9.49","10.67","12.16","14.40","21.47",
false,0,true,"BLR","Belarus","ECA",3,"2010",0,"1832.43","2.380","518.46","0.00","0.00","0.00","0.00","27.72","12.61","-1","-1","-1","-1","1","9.49","2010","BLR2010C",0,"3.76","5.28","6.32","7.33","8.32","9.35","10.62","12.17","14.51","22.34",
false,0,true,"BLR","Belarus","ECA",3,"2009",0,"1832.43","2.380","430.11","0.11","0.01","0.01","0.02","27.69","12.84","-1","-1","-1","-1","1","9.51","2009","BLR2009C",0,"3.71","5.35","6.45","7.38","8.35","9.34","10.44","11.98","14.41","22.58",
false,0,true,"BLR","Belarus","ECA",3,"2008",0,"1832.43","2.380","441.40","0.09","0.00","0.00","0.00","27.22","12.37","-1","-1","-1","-1","1","9.53","2008","BLR2008C",0,"3.79","5.40","6.42","7.35","8.31","9.45","10.76","12.23","14.34","21.95",
false,0,true,"BLR","Belarus","ECA",3,"2007",0,"1832.43","2.380","435.16","0.16","0.02","0.00","0.02","28.78","13.87","-1","-1","-1","-1","1","9.56","2007","BLR2007C",0,"3.59","5.21","6.24","7.19","8.20","9.26","10.49","12.08","14.73","23.01",
false,0,true,"BLR","Belarus","ECA",3,"2006",0,"1832.43","2.380","354.47","0.38","0.08","0.03","0.11","28.17","13.25","-1","-1","-1","-1","1","9.60","2006","BLR2006C",0,"3.63","5.16","6.26","7.30","8.29","9.42","10.70","12.22","14.70","22.32",
false,0,true,"BLR","Belarus","ECA",3,"2005",0,"1832.43","2.380","310.84","0.71","0.15","0.05","0.19","27.78","12.89","-1","-1","-1","-1","1","9.66","2005","BLR2005C",0,"3.62","5.21","6.31","7.40","8.37","9.40","10.66","12.36","14.71","21.95",
false,0,true,"BLR","Belarus","ECA",3,"2004",0,"1832.43","2.380","252.92","1.17","0.21","0.06","0.25","26.59","11.67","-1","-1","-1","-1","1","9.73","2004","BLR2004C",0,"3.84","5.51","6.52","7.45","8.40","9.41","10.64","12.16","14.59","21.47",
false,0,true,"BLR","Belarus","ECA",3,"2003",0,"1832.43","2.380","225.73","3.34","0.78","0.30","1.02","29.52","14.66","-1","-1","-1","-1","1","9.80","2003","BLR2003C",0,"3.38","5.01","6.18","7.15","8.12","9.25","10.52","12.30","15.00","23.10",
false,0,true,"BLR","Belarus","ECA",3,"2002",0,"1832.43","2.380","216.60","4.15","0.96","0.35","1.23","30.18","15.42","-1","-1","-1","-1","1","9.87","2002","BLR2002C",0,"3.37","4.96","6.06","7.09","8.07","9.20","10.46","12.12","14.76","23.92",
false,0,true,"BLR","Belarus","ECA",3,"2001",0,"1832.43","2.380","255.56","2.65","0.55","0.19","0.70","30.97","16.07","-1","-1","-1","-1","1","9.93","2001","BLR2001C",0,"3.29","4.88","5.97","6.95","7.98","9.06","10.39","12.15","14.81","24.52",
false,0,true,"BLR","Belarus","ECA",3,"2000",0,"1832.43","2.380","213.75","4.24","0.91","0.32","1.16","29.72","14.84","-1","-1","-1","-1","1","10.01","2000","BLR2000C",0,"3.40","5.01","6.12","7.12","8.13","9.25","10.53","12.18","14.72","23.54",
false,0,true,"BLR","Belarus","ECA",3,"1999",0,"1832.43","2.380","207.31","5.37","1.30","0.52","1.75","31.31","16.71","-1","-1","-1","-1","1","10.04","1999","BLR1999C",0,"3.22","4.85","5.95","6.97","7.98","9.05","10.34","12.03","14.75","24.86",
false,0,true,"BLR","Belarus","ECA",3,"1998",0,"1832.43","2.380","187.97","6.99","1.60","0.62","2.11","30.67","15.92","-1","-1","-1","-1","1","10.07","1998","BLR1998C",0,"3.32","4.99","6.02","6.98","8.00","9.10","10.40","12.06","14.69","24.44",
false,0,false,"BLR","Belarus","ECA",3,"1995",1,"1832.43","2.380","314.39","1.20","0.47","0.40","0.38","28.76","14.29","-1","278.17","190.37","0.30","11","10.19","1995","BLR1995I",0,"3.39","5.11","6.22","7.25","8.30","9.43","10.73","12.33","14.68","22.55",
false,0,false,"BLR","Belarus","ECA",3,"1993",1,"1832.43","2.380","210.49","0.36","0.05","0.02","0.07","21.60","7.74","17.07","194.24","148.44","0.35","11","10.24","1993","BLR1993I",0,"4.87","6.25","7.24","8.07","8.84","9.63","10.53","11.68","13.50","19.40",
false,0,false,"BLR","Belarus","ECA",3,"1988",1,"1832.43","2.380","314.31","0.27","0.11","0.09","0.08","22.76","8.82","-1","291.20","214.80","0.34","11","10.14","1988","BLR1988I",0,"4.47","6.01","6.99","7.89","8.80","9.76","10.83","12.12","13.92","19.20",
false,0,true,"BEL","Belgium","OEC",3,"2012",1,"0.88","2.380","1457.52","0.24","0.95","29.73","0.23","27.59","14.34","-1","-1","-1","-1","1","11.13","2012","BEL2012I",0,"3.29","5.33","6.55","7.61","8.52","9.49","10.67","12.13","14.45","21.96",
false,0,true,"BEL","Belgium","OEC",3,"2011",1,"0.88","2.380","1412.91","0.46","3.03","88.46","0.13","28.43","15.87","-1","-1","-1","-1","1","11.05","2011","BEL2011I",0,"3.06","5.24","6.45","7.53","8.51","9.50","10.64","12.15","14.49","22.43",
false,0,true,"BEL","Belgium","OEC",3,"2010",1,"0.88","2.380","1451.74","0.25","1.41","30.86","0.15","28.53","15.40","-1","-1","-1","-1","1","10.92","2010","BEL2010I",0,"3.17","5.28","6.46","7.49","8.43","9.38","10.50","12.06","14.46","22.77",
false,0,true,"BEL","Belgium","OEC",3,"2009",1,"0.88","2.380","1462.53","0.23","1.24","30.44","0.07","28.70","15.37","-1","-1","-1","-1","1","10.80","2009","BEL2009I",0,"3.12","5.24","6.50","7.44","8.35","9.35","10.55","12.21","14.49","22.74",
false,0,true,"BEL","Belgium","OEC",3,"2008",1,"0.88","2.380","1440.95","0.43","6.61","806.77","0.08","29.00","15.91","-1","-1","-1","-1","1","10.71","2008","BEL2008I",0,"3.00","5.24","6.48","7.44","8.34","9.31","10.60","12.22","14.53","22.85",
false,0,true,"BEL","Belgium","OEC",3,"2007",1,"0.88","2.380","1425.87","0.36","3.30","146.47","0.15","29.57","16.35","-1","-1","-1","-1","1","10.63","2007","BEL2007I",0,"3.15","5.19","6.34","7.32","8.22","9.23","10.40","11.99","14.54","23.61",
false,0,true,"BEL","Belgium","OEC",3,"2006",1,"0.88","2.380","1386.81","0.40","1.17","10.66","0.15","28.26","15.37","-1","-1","-1","-1","1","10.55","2006","BEL2006I",0,"3.28","5.28","6.48","7.44","8.36","9.38","10.62","12.15","14.56","22.45",
false,0,true,"BEL","Belgium","OEC",3,"2005",1,"0.88","2.380","1407.31","0.42","6.73","936.71","0.20","29.88","16.73","-1","-1","-1","-1","1","10.48","2005","BEL2005I",0,"3.01","5.27","6.39","7.31","8.21","9.18","10.33","11.95","14.37","23.98",
false,0,true,"BEL","Belgium","OEC",3,"2004",1,"0.88","2.380","1414.56","0.11","0.84","20.32","0.05","30.63","17.47","-1","-1","-1","-1","1","10.42","2004","BEL2004I",0,"3.31","5.06","6.23","7.17","8.10","9.05","10.15","11.74","14.05","25.14",
false,0,true,"BLZ","Belize","LAC",3,"1999",1,"1.18","2.380","266.28","18.49","8.22","5.07","12.97","53.26","54.59","-1","-1","-1","-1","1","0.23","1999","BLZ1999I",0,"0.93","2.28","3.40","4.28","5.34","6.67","8.48","10.92","15.26","42.43",
false,0,true,"BLZ","Belize","LAC",3,"1998",1,"1.18","2.380","255.69","21.04","8.33","4.83","12.80","54.91","57.00","-1","-1","-1","-1","1","0.23","1998","BLZ1998I",0,"1.03","2.29","3.07","3.96","4.96","6.31","8.25","10.88","15.55","43.71",
false,0,true,"BLZ","Belize","LAC",3,"1997",1,"1.18","2.380","272.26","23.46","10.16","6.77","18.95","60.43","74.01","-1","-1","-1","-1","1","0.22","1997","BLZ1997I",0,"0.64","2.01","2.82","3.56","4.49","5.72","7.23","9.39","13.85","50.30",
false,0,true,"BLZ","Belize","LAC",3,"1996",1,"1.18","2.380","263.18","19.33","7.85","4.75","12.99","56.59","61.26","-1","-1","-1","-1","1","0.21","1996","BLZ1996I",0,"1.01","2.34","3.16","3.96","4.76","5.92","7.61","9.98","14.72","46.54",
