Downloading data...
Data download complete.
Analyzing 75 options for 06/05/2015 using ±0.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±1%...Complete.
Analyzing 75 options for 06/05/2015 using ±1.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±2%...Complete.
Analyzing 75 options for 06/05/2015 using ±2.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±3%...Complete.
Analyzing 75 options for 06/05/2015 using ±3.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±4%...Complete.
Analyzing 75 options for 06/05/2015 using ±4.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±5%...Complete.
Analyzing 75 options for 06/05/2015 using ±5.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±6%...Complete.
Analyzing 75 options for 06/05/2015 using ±6.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±7%...Complete.
Analyzing 75 options for 06/05/2015 using ±7.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±8%...Complete.
Analyzing 75 options for 06/05/2015 using ±8.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±9%...Complete.
Analyzing 75 options for 06/05/2015 using ±9.5%...Complete.
Analyzing 75 options for 06/05/2015 using ±10%...Complete.

Plus/Minus Percent,Date,Solutions,Down State,Down Min,Down Max,Down SD,Down Avg,Neutral State,Neutral Min,Neutral Max,Neutral SD,Neutral Avg,Up State,Up Min,Up Max,Up SD,Up Avg
1.5,06/05/2015,2,128.39475984999999,0.10772529549076701,0.1318803405696561,0.012077522539444552,0.11980281803021156,130.35001,0.006359086535951491,0.03987693330216212,0.016758923383105313,0.023118009919056805,132.30526014999998,0.8523977712070708,0.8617605728943923,0.004681400843660755,0.8570791720507316
2,06/05/2015,42,127.7430098,0.007797993915866262,0.8707686955949295,0.1694127341648032,0.15978616117393335,130.35001,0.0026852383737154995,0.49140039019612497,0.12678436168589974,0.16864894735211633,132.9570102,0.031507285476275536,0.9263695108948545,0.1694280890708945,0.6715648914739502
2.5,06/05/2015,237,127.09125974999999,0.002205259441333339,0.8296275171825926,0.20590150912715102,0.2847444174035089,130.35001,0.001185534048914329,0.6769829110993341,0.15809852673654173,0.16736359416003846,133.60876025,8.881784197001262e-16,0.9671501943711622,0.18628196882069578,0.5478919884364521
3,06/05/2015,546,126.43950969999999,0.0012842169003100883,0.9246781805044306,0.1897236170450327,0.331286607513635,130.35001,0.004065547824443408,0.7454579396114318,0.15829096595117745,0.2127757149594464,134.2605103,8.881784197001254e-16,0.8549585539640925,0.155258545199303,0.45593767752691794
3.5,06/05/2015,1128,125.78775965,0.0009058726444595077,1,0.16618511314348544,0.37333360262620346,130.35001,0,0.7858155628032433,0.16743120099446135,0.22288300915306714,134.91226035,0,0.7771961295193204,0.11210762240150658,0.4037833882207303
